DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
120587,71,29.3
80894,71,32.0
4029,71,34.7
10692,71,34.7
30020,71,32.0
30994,71,29.3
280679,71,26.7
255498,71,24.0
240999,71,21.3
202742,72,18.7
204677,72,16.0
211739,72,13.3
222128,72,10.7
157316,72,8.0
50,72,5.3
36289,72,0.0
229699,72,0.0
158988,72,0.0
148671,72,0.0
153462,72,0.0
162915,72,0.0
162842,72,0.0
163381,72,0.0
171014,72,0.0
175515,72,0.0
126159,72,0.0
50,72,0.0
26199,72,0.0
156762,72,0.0
160049,72,0.0
200118,72,0.0
203481,72,0.0
214632,72,0.0
220397,72,0.0
210974,72,0.0
181015,72,0.0
180978,72,0.0
151917,72,0.0
253,72,0.0
175918,71,0.0
104499,71,0.0
208059,71,0.0
234018,71,0.0
223571,71,0.0
223571,71,0.0
266950,71,0.0
209239,71,0.0
173207,71,0.0
181891,71,0.0
173143,71,0.0
141731,71,0.0
50,71,0.0
50,71,0.0
15566,71,0.0
37182,71,0.0
79486,71,0.0
326246,71,0.0
272860,71,0.0
207147,71,0.0
185741,72,0.0
201248,72,0.0
190138,72,0.0
205115,72,0.0
135398,72,0.0
50,72,0.0
38668,73,0.0
236596,73,0.0
185900,73,0.0
203052,73,0.0
213692,73,0.0
202793,73,0.0
128197,74,0.0
209327,74,0.0
205845,74,0.0
216027,74,0.0
50,74,0.0
95615,74,0.0
278597,74,0.0
294235,74,0.0
230699,74,0.0
253300,73,0.0
257300,73,0.0
256613,73,0.0
267665,73,0.0
270561,73,0.0
209968,72,0.0
24042,72,0.0
24042,72,0.0
4442,72,0.0
219114,72,0.0
240403,72,0.0
253832,72,0.0
267388,72,0.0
200700,72,0.0
255163,72,0.0
256530,72,0.0
238271,72,0.0
57331,72,0.0
57331,72,0.0
13070,73,0.0
12992,73,0.0
12490,73,0.0
12170,73,0.0
11935,73,0.0
24022,73,0.0
42626,73,0.0
100231,73,0.0
266556,73,0.0
37790,73,0.0
37790,73,0.0
20751,73,0.0
20751,73,0.0
19859,73,0.0
19077,73,0.0
19590,73,0.0
21022,73,0.0
19571,73,0.0
20511,73,0.0
19938,73,0.0
18887,73,0.0
50,73,0.0
50,73,0.0
17539,74,0.0
17594,74,0.0
19243,74,0.0
12004,74,0.0
14153,74,0.0
16357,74,0.0
15496,74,0.0
14504,74,0.0
11792,74,0.0
9606,74,0.0
50,74,0.0
50,75,0.0
9074,74,0.0
992,74,0.0
3213,73,0.0
6545,73,0.0
16057,73,0.0
17305,73,0.0
50,73,0.0
7253,73,0.0
56631,73,0.0
85049,73,0.0
121418,73,0.0
64259,73,0.0
72878,73,0.0
56847,73,0.0
53425,73,0.0
51228,73,0.0
75644,73,0.0
3799,73,0.0
5127,75,0.0
10819,76,0.0
9577,77,0.0
13171,78,0.0
12669,79,0.0
11498,80,0.0
12795,80,0.0
12182,80,0.0
10832,80,0.0
11994,80,0.0
50,80,0.0
3777,80,0.0
2207,81,0.0
178,80,0.0
50,80,0.0
52610,80,0.0
52610,79,0.0
1885,79,0.0
11698,78,0.0
232988,78,0.0
238967,78,0.0
234503,78,0.0
68360,78,0.0
68360,77,0.0
1184,77,0.0
3622,76,0.0
42940,75,0.0
49465,74,0.0
1723,73,0.0
26733,72,0.0
32159,72,0.0
30680,72,0.0
143845,72,0.0
143845,72,0.0
189850,72,0.0
201712,72,0.0
217859,72,0.0
198582,72,0.0
170493,72,0.0
112983,72,0.0
50,73,0.0
25978,72,0.0
25412,72,0.0
58523,72,0.0
210380,72,0.0
238767,72,0.0
219951,72,0.0
235213,72,0.0
235213,72,0.0
237748,72,0.0
222277,72,0.0
159615,72,0.0
50,72,0.0
13880,71,0.0
108383,71,0.0
312386,71,0.0
402783,71,0.0
261128,71,0.0
361225,71,0.0
304817,71,0.0
304802,71,0.0
305746,71,0.0
314093,71,0.0
258906,71,0.0
258906,71,0.0
50,71,0.0
258632,71,0.0
319403,71,0.0
258825,71,0.0
101639,71,0.0
168916,71,0.0
181618,72,0.0
319610,72,0.0
321551,72,0.0
305642,72,0.0
339409,72,0.0
48249,72,0.0
1758,72,0.0
13036,72,0.0
121683,72,0.0
290171,72,0.0
340489,72,0.0
324474,72,0.0
226463,72,0.0
210387,72,0.0
261310,72,0.0
72681,72,0.0
71003,72,0.0
71003,72,0.0
31075,73,0.0
32137,73,0.0
28766,74,0.0
30283,74,0.0
29190,75,0.0
171960,81,0.0
151185,88,0.0
119460,95,0.0
126934,101,0.0
126934,108,0.0
10416,114,0.0
10416,118,0.0
343,121,0.0
50,124,0.0
50,127,0.0
37194,132,0.0
15538,135,0.0
50,138,0.0
50,141,0.0
166438,127,0.0
166438,121,0.0
139459,108,0.0
267705,101,0.0
343426,98,0.0
352340,94,0.0
341375,91,0.0
362890,88,0.0
358397,85,0.0
373519,81,0.0
170113,78,0.0
170113,75,0.0
325668,72,0.0
386462,72,0.0
368530,72,0.0
368530,73,0.0
348097,73,0.0
367051,73,0.0
369581,73,0.0
367234,74,0.0
359350,74,0.0
305093,74,0.0
266277,74,0.0
6236,74,0.0
23289,74,0.0
117569,74,0.0
78293,74,0.0
178653,74,0.0
192356,74,0.0
194590,73,0.0
204195,73,0.0
202686,73,0.0
202757,73,0.0
206553,73,0.0
171518,72,0.0
50,72,0.0
