DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
184067.2,78,0.0
232589.6,77,0.0
229130.8,77,0.0
224674.4,76,0.0
218092.4,75,0.0
206432.4,75,0.0
165673.0,74,0.0
134620.8,73,0.0
93692.0,73,0.0
55325.4,72,0.0
20000.2,70,0.0
15937.0,69,0.0
19520.0,69,0.0
19700.0,69,0.0
20219.8,69,0.0
20226.4,68,0.0
20256.2,68,0.0
20105.8,68,0.0
16052.2,68,0.0
11955.8,67,0.0
9697.8,67,0.0
9974.2,67,0.0
10344.4,67,0.0
24645.8,67,0.0
69331.4,67,0.0
113804.4,67,0.0
148999.2,67,0.0
187670.2,67,0.0
216621.8,67,0.0
208708.0,67,0.0
198133.2,67,0.0
159811.8,67,0.0
118176.4,67,0.0
76241.0,67,0.0
56988.6,67,0.0
43986.4,67,0.0
78969.6,67,0.0
113808.2,67,0.0
155196.4,67,0.0
175187.0,67,0.0
188947.4,67,0.0
192645.6,66,0.0
192668.8,66,0.0
190538.6,66,0.0
153028.6,66,0.0
116695.2,66,0.0
79118.4,66,0.0
76254.0,66,0.0
122564.2,66,0.0
164031.0,66,0.0
203054.8,66,0.0
206809.0,66,0.0
197603.2,66,0.0
191016.0,66,0.0
180155.6,66,0.0
155697.0,66,0.0
135615.2,66,0.0
109662.8,66,0.0
110977.8,67,0.0
128336.8,67,0.0
144312.0,67,0.0
172954.6,67,0.0
172221.6,67,0.0
175935.4,67,0.0
178908.6,67,0.0
178544.2,67,0.0
173658.6,67,0.0
148259.6,67,0.0
122504.2,67,0.0
85363.8,67,0.0
99134.6,67,0.0
132621.2,67,0.0
162705.4,67,0.0
192140.2,67,0.0
234862.0,67,0.0
221426.2,67,0.0
190861.2,67,0.0
186052.4,67,0.0
182918.0,67,0.0
154685.8,67,0.0
121782.4,67,0.0
87612.4,67,0.0
93988.0,67,0.0
148550.2,67,0.0
194393.2,67,0.0
235613.4,67,0.0
223198.2,67,0.0
195512.4,67,0.0
171116.8,67,0.0
154120.6,67,0.0
130218.4,67,0.0
100284.8,67,0.0
73702.8,67,0.0
76278.4,67,0.0
112415.0,66,0.0
151706.6,66,0.0
192356.6,66,0.0
203878.6,66,0.0
201473.0,66,0.0
204359.4,66,0.0
204399.0,66,0.0
197981.0,66,0.0
180670.4,66,0.0
139446.2,66,0.0
97888.2,66,0.0
61654.2,66,0.0
44431.8,66,0.0
70780.8,66,0.0
99261.0,66,0.0
124614.2,66,0.0
137991.0,66,0.0
138047.2,66,0.0
136083.4,66,0.0
134176.6,66,0.0
122516.2,66,0.0
95575.2,66,0.0
67750.6,66,0.0
46769.0,66,0.0
11242.2,67,0.0
15444.0,67,0.0
29890.4,67,0.0
41614.2,67,0.0
67140.8,67,0.0
98006.0,67,0.0
129896.6,67,0.0
149048.4,67,0.0
147269.2,67,0.0
117868.0,67,0.0
83041.2,67,0.0
52211.0,67,0.0
14745.8,68,0.0
19857.0,68,0.0
24883.0,68,0.0
24543.4,68,0.0
24897.2,68,0.0
24453.4,68,0.0
23776.4,68,0.0
19015.2,68,0.0
14357.6,68,0.0
10788.0,68,0.0
15100.6,68,0.0
47100.6,68,0.0
85945.4,68,0.0
121825.8,68,0.0
156322.6,68,0.0
205937.6,68,0.0
231890.0,68,0.0
248877.4,68,0.0
216765.6,68,0.0
183328.2,68,0.0
124439.2,68,0.0
