DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
2343.4,86,0.0
1591.0,86,0.0
900.6,85,0.0
159.6,84,0.0
424.0,83,0.0
446.6,82,0.0
4099.4,81,0.0
10191.2,81,2.7
12881.2,81,4.0
15705.2,81,5.3
14473.4,81,6.7
14058.4,81,8.0
13353.6,81,9.3
12787.8,81,10.7
12020.2,81,12.0
12137.6,81,13.3
9162.8,81,14.7
6898.6,81,16.0
7241.0,81,17.3
7776.4,81,18.7
10436.6,81,17.3
13755.0,82,16.0
14030.8,82,14.7
13880.6,83,13.3
13049.0,83,12.0
12949.2,84,9.3
12602.6,84,8.0
12682.8,85,6.7
11410.8,85,5.3
9152.2,85,4.0
6653.4,86,2.7
7358.4,86,1.3
10719.6,86,0.0
13539.2,85,0.0
14581.8,85,0.0
13215.8,85,0.0
11865.0,84,0.0
10432.8,84,0.0
9457.8,84,0.0
9989.2,83,0.0
8068.6,83,0.0
6290.6,82,0.0
7583.2,82,0.0
7727.2,81,0.0
8542.4,81,0.0
10114.8,81,0.0
8468.0,81,0.0
8370.8,81,0.0
8351.8,80,0.0
8148.2,80,0.0
8295.0,80,0.0
7890.2,80,0.0
6330.8,80,0.0
4693.2,80,0.0
4300.2,80,0.0
5024.6,80,0.0
7201.0,80,0.0
9899.2,80,0.0
13399.2,80,0.0
15298.0,80,0.0
16495.6,80,0.0
18676.8,80,0.0
20646.2,80,0.0
19635.4,80,0.0
15559.8,80,0.0
12185.4,80,0.0
8968.6,80,0.0
5968.0,80,0.0
8138.2,80,0.0
11033.8,81,0.0
11916.0,81,0.0
12436.4,81,0.0
13690.6,81,0.0
14082.2,82,0.0
13427.6,82,0.0
12096.6,82,0.0
9394.8,82,0.0
6017.0,83,0.0
4100.8,83,0.0
5502.2,83,0.0
7144.8,83,0.0
8280.6,83,0.0
8983.0,83,0.0
7856.2,83,0.0
6955.6,83,0.0
7117.6,82,0.0
8084.6,82,0.0
9154.2,82,0.0
8613.8,82,0.0
7788.2,82,0.0
5984.0,82,0.0
7452.0,82,0.0
10052.0,82,0.0
10972.4,82,0.0
12844.6,82,0.0
10838.2,82,0.0
10305.6,82,0.0
9804.2,82,0.0
10883.0,82,0.0
11161.6,82,0.0
9597.6,82,0.0
7295.6,82,0.0
7682.4,82,0.0
7019.4,82,0.0
9223.8,82,0.0
12044.4,82,0.0
12593.0,82,0.0
14978.6,82,0.0
19867.2,82,0.0
24829.0,82,0.0
26064.0,82,0.0
27598.2,82,0.0
22543.4,82,0.0
16105.0,82,0.0
10209.4,82,0.0
9817.8,82,0.0
8599.8,82,0.0
