DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
50,81,0.0
50,81,0.0
8171,81,0.0
12688,81,0.0
15374,81,0.0
16597,81,0.0
18077,81,0.0
18047,81,0.0
18580,81,0.0
18501,81,0.0
17808,81,0.0
16944,81,0.0
5897,81,0.0
50,81,0.0
15873,80,0.0
18704,80,0.0
18557,80,0.0
19020,80,0.0
18158,80,0.0
16806,80,0.0
20043,79,0.0
58375,79,0.0
59412,79,0.0
60197,79,0.0
36729,79,0.0
50,79,0.0
10338,78,0.0
15197,78,0.0
16230,78,0.0
15415,78,0.0
16763,78,0.0
16609,78,0.0
28992,78,0.0
43091,78,0.0
42720,78,0.0
30967,78,0.0
44412,78,0.0
50,78,0.0
2007,78,0.0
15074,78,0.0
41740,78,0.0
29420,78,0.0
28882,78,0.0
37534,78,0.0
28566,79,0.0
26149,79,0.0
35165,79,0.0
35315,79,0.0
17881,79,0.0
50,79,0.0
20670,80,0.0
24456,80,0.0
52051,80,0.0
30412,80,0.0
44516,80,0.0
52572,80,0.0
51504,80,0.0
35596,80,0.0
43455,80,0.0
30551,80,0.0
50,80,0.0
6173,79,0.0
15281,79,0.0
14995,79,0.0
15613,79,0.0
13081,79,0.0
17786,79,0.0
38340,79,0.0
20300,79,0.0
27012,79,0.0
19105,79,0.0
7289,79,0.0
7289,79,0.0
5811,79,0.0
7241,79,0.0
6931,79,0.0
6576,79,0.0
5993,79,0.0
5818,80,0.0
6167,80,0.0
6644,80,0.0
5961,80,0.0
2984,80,0.0
50,80,0.0
4655,80,0.0
8379,80,0.0
10198,80,0.0
18368,80,0.0
31775,80,0.0
36333,80,0.0
49165,80,0.0
51493,80,0.0
63628,80,0.0
61090,80,0.0
43559,80,0.0
50,80,0.0
50,80,0.0
12451,79,0.0
10126,79,0.0
10115,79,0.0
8992,79,0.0
19430,79,0.0
16099,79,0.0
16427,79,0.0
15136,79,0.0
22177,79,0.0
9606,79,0.0
9606,79,0.0
9741,79,0.0
13795,79,0.0
17037,79,0.0
22866,79,0.0
19263,79,0.0
14465,79,0.0
18210,80,0.0
17079,80,0.0
10795,80,0.0
16537,80,0.0
16609,80,0.0
50,80,0.0
50,80,0.0
2337,80,0.0
1962,80,0.0
50,80,0.0
2495,80,0.0
14480,80,0.0
23035,80,0.0
25661,79,0.0
34251,79,0.0
35379,79,0.0
52175,79,0.0
57533,79,0.0
50,79,0.0
4182,79,0.0
22782,79,0.0
19308,79,0.0
25281,79,0.0
24290,79,0.0
21021,79,0.0
22274,79,0.0
22641,79,0.0
117479,79,0.0
231378,79,0.0
181598,79,0.0
95964,79,0.0
95964,79,0.0
185359,80,0.0
292128,80,0.0
270035,80,0.0
353379,80,0.0
351217,80,0.0
99020,80,0.0
78520,80,0.0
279716,80,0.0
196121,80,0.0
12833,80,0.0
12833,80,0.0
2112,80,0.0
257063,80,0.0
199291,80,0.0
223495,80,0.0
308447,80,0.0
230652,80,0.0
197690,81,0.0
244600,81,0.0
97715,81,0.0
102268,81,0.0
206417,81,0.0
141503,81,0.0
50,81,0.0
10345,81,0.0
87487,81,0.0
108796,81,0.0
96127,81,0.0
82480,81,0.0
83862,81,0.0
48183,81,0.0
48183,81,0.0
73638,81,0.0
61582,81,0.0
46280,81,0.0
14727,81,0.0
14727,81,0.0
17154,80,0.0
17363,80,0.0
18032,80,0.0
17062,80,0.0
16290,80,0.0
18410,80,0.0
18269,80,0.0
18176,80,0.0
17703,80,0.0
19031,80,0.0
7898,80,0.0
50,80,0.0
13229,80,0.0
13041,80,0.0
13017,80,0.0
13161,80,0.0
13083,80,0.0
14742,80,0.0
11183,80,0.0
14803,80,0.0
18040,80,0.0
16696,80,0.0
8841,80,0.0
50,80,0.0
50,80,0.0
10461,80,0.0
15009,80,0.0
13493,80,0.0
12023,81,0.0
15162,81,0.0
13347,81,0.0
25957,81,0.0
78349,81,0.0
58589,82,0.0
73166,82,0.0
49531,82,0.0
50,82,0.0
8122,83,0.0
37713,83,0.0
67399,84,0.0
16189,84,0.0
50,84,0.0
50,85,0.0
