DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
18426,69,0.0
21241,69,0.0
20554,69,0.0
19973,69,0.0
119143,68,0.0
175936,68,0.0
151240,68,0.0
121454,68,0.0
117744,68,0.0
50,68,0.0
4177,68,0.0
19225,68,0.0
19097,68,0.0
87129,69,0.0
109441,69,0.0
176991,69,0.0
129623,69,0.0
186636,69,0.0
268684,70,0.0
225826,70,0.0
180123,70,0.0
3994,70,0.0
5041,70,0.0
17674,70,0.0
16078,70,0.0
18428,70,0.0
17849,70,0.0
17162,70,0.0
21525,70,0.0
65556,70,0.0
64731,70,0.0
64981,70,0.0
59083,70,0.0
50,70,0.0
9720,69,0.0
18033,69,0.0
18085,69,0.0
43823,69,0.0
98998,68,0.0
98222,68,0.0
98138,68,0.0
118931,68,0.0
174975,68,0.0
240304,67,0.0
186818,67,0.0
11273,67,0.0
13161,67,0.0
19335,67,0.0
18380,67,0.0
16472,67,0.0
17329,67,0.0
19424,67,0.0
85660,68,0.0
160816,68,0.0
156885,68,0.0
199592,68,0.0
132392,68,0.0
50,68,0.0
13423,69,0.0
17767,69,0.0
16040,69,0.0
17641,69,0.0
18019,69,0.0
16893,69,0.0
17303,69,0.0
27432,69,0.0
66659,69,0.0
64873,69,0.0
25834,69,0.0
50,70,0.0
50,70,0.0
16133,70,0.0
161373,70,0.0
184801,70,0.0
203450,70,0.0
210214,70,0.0
249795,70,0.0
255681,70,0.0
222891,70,0.0
103216,70,0.0
50,71,0.0
16639,71,0.0
21392,71,0.0
21605,71,0.0
21606,71,0.0
21472,71,0.0
58538,72,0.0
140480,72,0.0
171574,72,0.0
275316,72,0.0
130657,72,0.0
50,72,0.0
13776,72,0.0
42384,71,0.0
63353,71,0.0
62106,71,0.0
110566,70,0.0
165854,70,0.0
213566,70,0.0
261778,69,0.0
276262,69,0.0
143691,69,0.0
50,68,0.0
14811,68,0.0
41595,68,0.0
157599,68,0.0
188414,68,0.0
206650,68,0.0
247309,69,0.0
186933,69,0.0
77315,69,0.0
88819,69,0.0
61181,69,0.0
61181,69,0.0
35542,69,0.0
134880,69,0.0
196946,69,0.0
198934,69,0.0
249814,69,0.0
162103,69,0.0
183834,69,0.0
194621,69,0.0
158626,69,0.0
112580,69,0.0
112580,69,0.0
183595,68,0.0
219010,68,0.0
244449,68,0.0
241529,68,0.0
231018,68,0.0
224563,67,0.0
201081,67,0.0
266042,67,0.0
206348,67,0.0
274732,67,0.0
151586,67,0.0
50,67,0.0
15660,68,0.0
18424,68,0.0
17782,69,0.0
19298,69,0.0
19204,69,0.0
17938,70,0.0
20227,70,0.0
19856,71,0.0
18358,71,0.0
9907,71,0.0
9685,72,0.0
17080,72,0.0
17905,72,0.0
17795,71,0.0
17168,71,0.0
18165,71,0.0
17180,71,0.0
35488,70,0.0
119601,70,0.0
121434,70,0.0
121434,70,0.0
138642,69,0.0
50,69,0.0
11308,68,0.0
51787,68,0.0
113859,68,0.0
107040,68,0.0
118162,67,0.0
109960,67,0.0
108244,67,0.0
107952,67,0.0
102647,67,0.0
110234,66,0.0
81441,66,0.0
50,66,0.0
13715,66,0.0
103402,66,0.0
108229,66,0.0
181011,67,0.0
168196,67,0.0
183866,67,0.0
142088,67,0.0
162783,67,0.0
129217,68,0.0
168135,68,0.0
129269,68,0.0
5683,68,0.0
14467,68,0.0
17325,68,0.0
17813,68,0.0
17266,68,0.0
17543,68,0.0
16170,68,0.0
16774,68,0.0
17428,68,0.0
17383,68,0.0
4792,68,0.0
4792,68,0.0
16404,68,0.0
17384,68,0.0
15594,68,0.0
18166,68,0.0
16946,68,0.0
17589,68,0.0
28712,68,0.0
65101,68,0.0
62820,68,0.0
69348,68,0.0
2877,68,0.0
4824,68,0.0
18043,68,0.0
17449,68,0.0
19171,68,0.0
19239,68,0.0
18873,68,0.0
18209,68,0.0
17755,68,0.0
18187,68,0.0
19071,68,0.0
16392,68,0.0
50,68,0.0
7544,67,0.0
16701,67,0.0
17257,67,0.0
15561,67,0.0
16559,67,0.0
17268,67,0.0
16594,67,0.0
16652,67,0.0
16712,67,0.0
17951,67,0.0
50,67,0.0
16293,67,0.0
21741,68,0.0
23415,68,0.0
21989,68,0.0
19893,68,0.0
21206,69,0.0
18708,69,0.0
19576,69,0.0
19533,69,0.0
12716,70,0.0
12716,70,0.0
17618,70,0.0
16249,69,0.0
16035,69,0.0
16742,69,0.0
16342,68,0.0
16662,68,0.0
16931,68,0.0
16390,67,0.0
16452,67,0.0
592,67,0.0
592,66,0.0
3940,66,0.0
16216,66,0.0
17035,67,0.0
16503,67,0.0
16017,67,0.0
16388,67,0.0
17204,68,0.0
17402,68,0.0
16856,68,0.0
17045,68,0.0
50,69,0.0
50,69,0.0
68027,69,0.0
79397,69,0.0
65886,69,0.0
64254,69,0.0
82213,69,0.0
83431,68,0.0
102634,68,0.0
89416,68,0.0
109171,68,0.0
100483,68,0.0
5212,68,0.0
5212,68,0.0
12025,67,0.0
18567,67,0.0
18262,67,0.0
17609,67,0.0
18387,67,0.0
77846,67,0.0
77740,67,0.0
74165,67,0.0
54268,67,0.0
85176,67,0.0
80785,67,0.0
50,67,0.0
14339,67,0.0
16835,67,0.0
28136,67,0.0
73648,67,0.0
78639,67,0.0
39194,67,0.0
74776,67,0.0
83759,67,0.0
91953,67,0.0
91078,67,0.0
51573,67,0.0
51573,67,0.0
3461,67,0.0
16772,67,0.0
36766,67,0.0
82748,67,0.0
76331,67,0.0
71863,67,0.0
57146,67,0.0
68033,67,0.0
71384,67,0.0
73323,67,0.0
64701,67,0.0
64701,67,0.0
258,67,0.0
39803,67,0.0
60054,67,0.0
43158,67,0.0
42083,67,0.0
46575,67,0.0
63094,67,0.0
61471,67,0.0
77108,67,0.0
63769,67,0.0
47836,67,0.0
47836,67,0.0
2559,67,0.0
23459,68,0.0
54368,68,0.0
50348,68,0.0
59244,69,0.0
48972,69,0.0
79967,69,0.0
70971,70,0.0
74030,70,0.0
82556,70,0.0
5356,71,0.0
5356,70,0.0
3503,70,0.0
17590,70,0.0
38777,70,0.0
48791,70,0.0
54173,69,0.0
52703,69,0.0
57336,68,0.0
60280,68,0.0
61382,68,0.0
51111,67,0.0
39771,67,0.0
14796,66,0.0
14796,66,0.0
12317,66,0.0
13077,66,0.0
10297,66,0.0
24240,67,0.0
37669,67,0.0
40615,67,0.0
45634,67,0.0
35107,67,0.0
27330,68,0.0
46902,68,0.0
1793,68,0.0
1793,68,0.0
12784,69,0.0
17747,69,0.0
23191,69,0.0
36367,69,0.0
42642,69,0.0
39855,69,0.0
33525,69,0.0
30934,69,0.0
40399,69,0.0
43973,69,0.0
9296,69,0.0
9296,69,0.0
32376,69,0.0
124999,69,0.0
233089,69,0.0
266316,69,0.0
211055,69,0.0
251042,70,0.0
209954,70,0.0
166336,70,0.0
113784,70,0.0
117427,70,0.0
5736,70,0.0
11836,70,0.0
178634,70,0.0
236168,70,0.0
241605,70,0.0
250376,69,0.0
217816,69,0.0
214567,69,0.0
181097,69,0.0
198867,69,0.0
186625,68,0.0
103836,68,0.0
3541,68,0.0
17401,68,0.0
18940,68,0.0
19534,68,0.0
18181,68,0.0
17536,68,0.0
18119,68,0.0
18044,68,0.0
18189,68,0.0
18901,68,0.0
19166,68,0.0
50,68,0.0
5404,69,0.0
18419,69,0.0
39781,69,0.0
116297,69,0.0
105304,69,0.0
118802,69,0.0
107985,70,0.0
179123,70,0.0
220859,70,0.0
206444,70,0.0
193335,70,0.0
6963,70,0.0
6963,70,0.0
19789,70,0.0
19565,70,0.0
19294,70,0.0
20844,70,0.0
20482,70,0.0
31194,69,0.0
43005,69,0.0
46932,69,0.0
51948,69,0.0
22131,69,0.0
50,69,0.0
18558,69,0.0
18693,69,0.0
18502,69,0.0
18820,69,0.0
18179,69,0.0
25244,69,0.0
37261,69,0.0
43155,69,0.0
49192,69,0.0
30956,69,0.0
7529,68,0.0
36222,68,0.0
105286,68,0.0
203371,68,0.0
257088,68,0.0
216644,68,0.0
222251,68,0.0
180415,68,0.0
261670,68,0.0
244627,68,0.0
16338,68,0.0
2065,68,0.0
53366,68,0.0
139487,68,0.0
157140,68,0.0
187775,68,0.0
247843,68,0.0
285890,68,0.0
291248,68,0.0
272181,68,0.0
270056,68,0.0
55068,68,0.0
50,68,0.0
75367,69,0.0
187474,69,0.0
199397,69,0.0
241119,70,0.0
268022,70,0.0
301270,70,0.0
307302,71,0.0
258077,71,0.0
255322,71,0.0
263933,72,0.0
50,72,0.0
12010,72,0.0
16166,72,0.0
19497,71,0.0
50070,71,0.0
143411,71,0.0
156111,70,0.0
169417,70,0.0
103216,70,0.0
85285,69,0.0
89077,69,0.0
56695,69,0.0
50,68,0.0
25614,68,0.0
99896,68,0.0
105671,68,0.0
107959,68,0.0
114815,68,0.0
159141,68,0.0
201701,68,0.0
172907,68,0.0
222631,68,0.0
218903,68,0.0
113005,68,0.0
50,68,0.0
67412,69,0.0
227211,69,0.0
243034,70,0.0
263877,70,0.0
281700,71,0.0
252861,71,0.0
248353,72,0.0
203935,72,0.0
270812,73,0.0
221993,73,0.0
221660,74,0.0
50,74,0.0
8496,75,0.0
17584,75,0.0
18191,74,0.0
18964,74,0.0
18622,74,0.0
18332,73,0.0
17714,73,0.0
18222,73,0.0
19156,72,0.0
83660,72,0.0
97582,72,0.0
50,71,0.0
12829,70,0.0
18534,70,0.0
18943,70,0.0
19399,69,0.0
18488,69,0.0
18366,69,0.0
19193,69,0.0
19805,69,0.0
19215,68,0.0
10624,68,0.0
50,68,0.0
21503,68,0.0
22156,68,0.0
22236,69,0.0
19934,69,0.0
19719,69,0.0
21165,69,0.0
20757,69,0.0
20455,70,0.0
21860,70,0.0
9764,70,0.0
9764,70,0.0
10553,70,0.0
19970,70,0.0
20495,69,0.0
21914,69,0.0
22363,69,0.0
19280,68,0.0
21967,68,0.0
22275,67,0.0
23459,67,0.0
21740,67,0.0
21704,66,0.0
50,65,0.0
8583,65,0.0
21570,65,0.0
21409,66,0.0
23203,66,0.0
19547,66,0.0
20904,66,0.0
20602,67,0.0
38697,67,0.0
118361,67,0.0
158701,67,0.0
124396,68,0.0
50,68,0.0
11427,68,0.0
19164,68,0.0
17592,68,0.0
19549,68,0.0
65307,68,0.0
71535,68,0.0
77175,68,0.0
76846,68,0.0
73663,68,0.0
74595,68,0.0
45763,68,0.0
50,68,0.0
18957,68,0.0
22011,68,0.0
21410,68,0.0
18636,68,0.0
19899,68,0.0
50232,68,0.0
96785,68,0.0
114595,68,0.0
221431,68,0.0
270848,68,0.0
79913,68,0.0
50,68,0.0
27731,67,0.0
106835,67,0.0
187827,67,0.0
214033,67,0.0
215833,67,0.0
178325,67,0.0
210552,67,0.0
245930,67,0.0
220321,67,0.0
235489,67,0.0
73010,67,0.0
50,67,0.0
113816,67,0.0
162471,67,0.0
107202,68,0.0
127589,68,0.0
159808,68,0.0
122422,68,0.0
108050,69,0.0
104366,69,0.0
89324,69,0.0
70367,69,0.0
50,70,0.0
39270,70,0.0
91544,71,0.0
108512,71,0.0
93751,71,0.0
112534,71,0.0
146878,71,0.0
140377,71,0.0
129360,71,0.0
66474,71,0.0
96584,71,0.0
50,70,0.0
34295,70,0.0
113950,70,0.0
176005,70,0.0
133089,70,0.0
153688,70,0.0
133343,69,0.0
103134,69,0.0
116815,69,0.0
111695,69,0.0
55404,69,0.0
50,69,0.0
16063,69,0.0
16490,69,0.0
17817,69,0.0
16950,69,0.0
16324,69,0.0
15667,70,0.0
15317,70,0.0
15043,70,0.0
15648,70,0.0
10949,70,0.0
10949,70,0.0
3306,70,0.0
14800,70,0.0
14014,70,0.0
16089,69,0.0
14874,69,0.0
15683,69,0.0
14685,69,0.0
14919,69,0.0
14613,68,0.0
745,68,0.0
745,68,0.0
15707,67,0.0
36299,67,0.0
33999,67,0.0
55442,67,0.0
47379,67,0.0
51793,67,0.0
56082,67,0.0
45278,67,0.0
49834,67,0.0
4683,67,0.0
1695,67,0.0
15085,67,0.0
13745,68,0.0
15220,68,0.0
13847,68,0.0
14595,68,0.0
36046,69,0.0
42139,69,0.0
42894,69,0.0
30600,69,0.0
4900,70,0.0
1706,70,0.0
16370,70,0.0
25544,70,0.0
26942,70,0.0
24385,70,0.0
38811,70,0.0
49150,70,0.0
53230,70,0.0
61480,70,0.0
64561,70,0.0
60590,70,0.0
21188,70,0.0
4072,69,0.0
20177,69,0.0
28279,69,0.0
61619,69,0.0
65563,68,0.0
82859,68,0.0
130354,68,0.0
103032,68,0.0
122559,68,0.0
100115,67,0.0
95716,67,0.0
4513,67,0.0
4146,67,0.0
17427,68,0.0
18262,68,0.0
17698,68,0.0
18596,69,0.0
19541,69,0.0
18664,69,0.0
17425,70,0.0
18118,70,0.0
16912,70,0.0
14299,71,0.0
50,71,0.0
10905,71,0.0
16211,71,0.0
16956,70,0.0
16446,70,0.0
17095,70,0.0
17780,70,0.0
17846,69,0.0
19506,69,0.0
15411,69,0.0
20049,69,0.0
10564,68,0.0
50,68,0.0
14346,68,0.0
17275,68,0.0
19120,68,0.0
49136,68,0.0
136400,68,0.0
143216,68,0.0
133371,68,0.0
135432,68,0.0
126165,68,0.0
56966,68,0.0
56966,68,0.0
22539,68,0.0
20799,68,0.0
20614,68,0.0
23000,68,0.0
22814,68,0.0
20660,67,0.0
23335,67,0.0
22744,67,0.0
22852,67,0.0
8634,67,0.0
8634,67,0.0
18087,67,0.0
20108,67,0.0
18985,67,0.0
19003,67,0.0
66064,67,0.0
85025,68,0.0
104958,68,0.0
100638,68,0.0
100968,68,0.0
105658,68,0.0
11292,68,0.0
5767,68,0.0
28780,68,0.0
49939,68,0.0
49805,68,0.0
48815,67,0.0
99540,67,0.0
104128,67,0.0
99857,67,0.0
99003,67,0.0
66529,66,0.0
118,66,0.0
32610,66,0.0
65034,66,0.0
61401,66,0.0
75823,66,0.0
76205,66,0.0
66430,66,0.0
73550,66,0.0
66600,66,0.0
60813,66,0.0
48533,66,0.0
50,66,0.0
12461,66,0.0
16337,66,0.0
22931,66,0.0
69579,66,0.0
92845,66,0.0
85232,66,0.0
78856,66,0.0
68849,66,0.0
78423,66,0.0
63864,66,0.0
50,66,0.0
16119,66,0.0
15955,66,0.0
15414,66,0.0
15451,66,0.0
15534,66,0.0
17797,66,0.0
16095,66,0.0
14810,66,0.0
15437,66,0.0
15129,66,0.0
11157,66,0.0
11157,66,0.0
18599,66,0.0
19170,66,0.0
19269,66,0.0
18394,66,0.0
16795,66,0.0
17311,67,0.0
18660,67,0.0
19901,67,0.0
18171,67,0.0
11932,67,0.0
11932,67,0.0
16366,68,0.0
46673,68,0.0
72729,68,0.0
60565,68,0.0
58442,68,0.0
82903,68,0.0
45390,68,0.0
58480,68,0.0
85514,68,0.0
67636,68,0.0
4051,68,0.0
16725,68,0.0
18042,68,0.0
30986,68,0.0
43897,68,0.0
28429,68,0.0
47852,68,0.0
64496,68,0.0
62303,68,0.0
49425,68,0.0
65386,68,0.0
2581,68,0.0
3380,67,0.0
13283,67,0.0
10854,67,0.0
12098,67,0.0
12032,66,0.0
12643,66,0.0
10452,66,0.0
12604,66,0.0
20859,66,0.0
30617,65,0.0
4797,65,0.0
4797,65,0.0
2917,65,0.0
13278,65,0.0
12987,65,0.0
13716,66,0.0
12825,66,0.0
10480,66,0.0
9270,66,0.0
11164,66,0.0
12435,67,0.0
14147,67,0.0
50,67,0.0
50,67,0.0
3056,67,0.0
11069,68,0.0
10607,68,0.0
16655,68,0.0
41739,68,0.0
57657,68,0.0
74311,68,0.0
37671,68,0.0
38325,68,0.0
34891,68,0.0
4166,68,0.0
4166,68,0.0
6408,68,0.0
11539,68,0.0
13975,68,0.0
12641,68,0.0
16816,68,0.0
33934,68,0.0
37613,67,0.0
40871,67,0.0
43335,67,0.0
55222,67,0.0
73947,67,0.0
50,67,0.0
50,67,0.0
13058,67,0.0
8280,67,0.0
8953,68,0.0
11055,68,0.0
12291,68,0.0
11583,68,0.0
11075,68,0.0
12575,69,0.0
11347,69,0.0
14982,69,0.0
50,69,0.0
50,69,0.0
7016,69,0.0
13552,69,0.0
26104,69,0.0
43559,69,0.0
48379,68,0.0
40165,68,0.0
38380,68,0.0
40009,68,0.0
22309,68,0.0
50,68,0.0
5009,68,0.0
10785,68,0.0
11582,68,0.0
9694,68,0.0
8669,68,0.0
9594,68,0.0
10111,68,0.0
11030,68,0.0
8607,68,0.0
12135,68,0.0
50,68,0.0
6504,67,0.0
14861,67,0.0
23642,67,0.0
21435,67,0.0
17916,67,0.0
26923,67,0.0
27959,66,0.0
42388,66,0.0
69968,66,0.0
61133,66,0.0
57990,66,0.0
11403,66,0.0
7394,66,0.0
14076,66,0.0
17026,66,0.0
17651,66,0.0
17596,66,0.0
17479,66,0.0
16830,66,0.0
17012,66,0.0
17768,66,0.0
16880,66,0.0
15446,66,0.0
1171,66,0.0
18410,67,0.0
53785,67,0.0
92789,67,0.0
111012,67,0.0
101842,67,0.0
86109,67,0.0
89863,67,0.0
90138,67,0.0
97165,67,0.0
108274,67,0.0
74983,67,0.0
50,67,0.0
12039,67,0.0
63728,67,0.0
82187,67,0.0
91389,67,0.0
104279,67,0.0
105103,67,0.0
97208,67,0.0
102522,67,0.0
110293,67,0.0
105127,67,0.0
78136,67,0.0
50,67,0.0
20513,67,0.0
23008,67,0.0
21049,67,0.0
50956,67,0.0
83888,67,0.0
85791,67,0.0
102537,67,0.0
98827,67,0.0
97409,67,0.0
90658,67,0.0
73227,67,0.0
50,67,0.0
23141,67,0.0
47996,68,0.0
48494,68,0.0
64557,68,0.0
64705,68,0.0
62828,69,0.0
84258,69,0.0
100297,69,0.0
94842,69,0.0
91477,70,0.0
36534,70,0.0
36534,70,0.0
337,70,0.0
32785,70,0.0
70542,69,0.0
70602,69,0.0
79960,69,0.0
76706,68,0.0
78019,68,0.0
69489,68,0.0
69337,67,0.0
45813,67,0.0
12202,67,0.0
12202,66,0.0
1124,66,0.0
15900,66,0.0
15247,67,0.0
16377,67,0.0
19651,67,0.0
51861,67,0.0
61594,68,0.0
72493,68,0.0
79332,68,0.0
84772,68,0.0
36992,69,0.0
36992,69,0.0
3888,69,0.0
66481,69,0.0
83501,69,0.0
79033,69,0.0
94878,68,0.0
94132,68,0.0
79447,68,0.0
84815,68,0.0
81595,68,0.0
77932,67,0.0
79586,67,0.0
11984,67,0.0
11984,67,0.0
5195,67,0.0
14387,67,0.0
32169,67,0.0
54186,67,0.0
57701,67,0.0
51564,67,0.0
55510,67,0.0
43734,67,0.0
63539,67,0.0
85484,67,0.0
95402,67,0.0
10698,67,0.0
10698,67,0.0
40800,67,0.0
50886,67,0.0
83546,67,0.0
76470,67,0.0
86319,67,0.0
91721,68,0.0
65894,68,0.0
69314,68,0.0
70274,68,0.0
57916,68,0.0
50,68,0.0
50,68,0.0
34475,68,0.0
57364,68,0.0
71113,68,0.0
67959,68,0.0
86445,68,0.0
90595,68,0.0
79451,68,0.0
82758,68,0.0
71346,68,0.0
89465,68,0.0
50,68,0.0
9661,68,0.0
18327,68,0.0
18308,68,0.0
17727,69,0.0
20283,69,0.0
79420,69,0.0
62727,69,0.0
75784,69,0.0
64775,70,0.0
82098,70,0.0
472,70,0.0
11610,70,0.0
43228,70,0.0
63682,70,0.0
56080,69,0.0
94275,69,0.0
73454,69,0.0
43985,69,0.0
56271,69,0.0
73832,68,0.0
39472,68,0.0
50,68,0.0
12582,68,0.0
37917,68,0.0
51580,68,0.0
59329,68,0.0
47036,68,0.0
72242,68,0.0
77613,68,0.0
80380,68,0.0
79033,68,0.0
54585,68,0.0
50,68,0.0
14349,68,0.0
14356,68,0.0
10783,68,0.0
25554,68,0.0
40898,68,0.0
45494,67,0.0
43909,67,0.0
52577,67,0.0
68233,67,0.0
36483,67,0.0
36483,67,0.0
12356,67,0.0
11665,67,0.0
18118,67,0.0
48682,67,0.0
19266,67,0.0
60273,67,0.0
46057,67,0.0
46865,67,0.0
48621,67,0.0
51107,67,0.0
51107,67,0.0
7322,67,0.0
7318,67,0.0
11715,67,0.0
11820,67,0.0
5825,67,0.0
10598,68,0.0
19901,68,0.0
26089,68,0.0
25169,68,0.0
12237,68,0.0
12237,68,0.0
8347,68,0.0
9650,68,0.0
10776,68,0.0
4434,68,0.0
9766,68,0.0
7841,68,0.0
8184,68,0.0
4621,68,0.0
6582,68,0.0
7559,68,0.0
2624,68,0.0
2624,68,0.0
5225,68,0.0
4672,68,0.0
4896,68,0.0
6758,68,0.0
9327,68,0.0
6517,68,0.0
7310,68,0.0
5852,68,0.0
4228,68,0.0
7778,68,0.0
3467,68,0.0
50,68,0.0
5169,69,6.7
7706,69,13.3
5805,69,20.0
10999,69,26.7
13655,69,33.3
18323,69,40.0
24354,69,46.7
20588,69,53.3
8251,69,60.0
913,69,66.7
1795,69,73.3
50,69,80.0
50,69,86.7
1494,69,93.3
50,69,100.0
50,69,100.0
50,69,100.0
50,69,100.0
50,69,100.0
359,69,100.0
397,69,100.0
111,69,100.0
166,69,100.0
289,69,100.0
145,69,100.0
145,69,100.0
180,70,93.3
123,70,86.7
212,70,80.0
167,70,73.3
156,70,66.7
201,70,60.0
134,70,53.3
111,70,46.7
256,70,40.0
245,70,33.3
234,70,26.7
111,70,20.0
55,70,13.3
50,70,0.0
50,69,0.0
67654,69,0.0
145790,69,0.0
148796,69,0.0
142121,69,0.0
142723,69,0.0
140235,69,0.0
150239,68,0.0
152674,68,0.0
141706,68,0.0
144476,68,0.0
58137,68,0.0
58137,68,0.0
50,67,0.0
25972,67,0.0
25954,67,0.0
23990,67,0.0
24104,67,0.0
24033,67,0.0
24066,66,0.0
23213,66,0.0
25421,66,0.0
24203,66,0.0
50,66,0.0
50,66,0.0
2887,66,0.0
30330,66,0.0
123062,66,0.0
183618,66,0.0
184701,66,0.0
198218,66,0.0
137672,67,0.0
182813,67,0.0
194661,67,0.0
213773,67,0.0
127470,67,0.0
47101,67,0.0
20784,68,0.0
23861,68,0.0
26512,68,0.0
133410,69,0.0
160985,69,0.0
182518,69,0.0
205943,69,0.0
191606,69,0.0
223524,70,0.0
220459,70,0.0
50,70,0.0
50,70,0.0
17697,70,0.0
17840,69,0.0
65582,69,0.0
76137,69,0.0
79655,69,0.0
75865,68,0.0
69572,68,0.0
70452,68,0.0
71466,68,0.0
66712,67,0.0
2810,67,0.0
17960,66,0.0
126634,66,0.0
291135,66,0.0
286696,66,0.0
291486,66,0.0
293166,66,0.0
219217,65,0.0
251632,65,0.0
270546,65,0.0
254769,65,0.0
253579,65,0.0
50,65,0.0
50,65,0.0
20170,65,0.0
20038,65,0.0
41906,65,0.0
200901,65,0.0
294487,65,0.0
314122,65,0.0
321256,65,0.0
303484,65,0.0
333070,65,0.0
44850,65,0.0
6027,66,0.0
104632,66,0.0
316539,66,0.0
283312,66,0.0
272009,66,0.0
310254,66,0.0
289479,67,0.0
292672,67,0.0
290695,67,0.0
288208,67,0.0
149667,67,0.0
50,67,0.0
53409,68,0.0
240210,68,0.0
197795,68,0.0
185558,68,0.0
196747,68,0.0
185082,68,0.0
198727,68,0.0
162002,68,0.0
127960,68,0.0
86517,68,0.0
50,68,0.0
28459,69,0.0
144961,69,0.0
287994,69,0.0
303253,69,0.0
283575,69,0.0
199207,69,0.0
186371,69,0.0
170431,69,0.0
189008,69,0.0
119766,69,0.0
50,69,0.0
21068,69,0.0
58603,69,0.0
55571,69,0.0
53231,69,0.0
71274,69,0.0
245176,69,0.0
273722,69,0.0
280511,69,0.0
275575,69,0.0
179564,69,0.0
160598,69,0.0
50,69,0.0
21590,68,0.0
143241,68,0.0
306763,68,0.0
311785,68,0.0
293146,68,0.0
262681,68,0.0
242783,68,0.0
225659,68,0.0
210325,68,0.0
163796,68,0.0
145747,68,0.0
50,68,0.0
50,68,0.0
91373,68,0.0
224705,68,0.0
207588,68,0.0
217651,68,0.0
217609,68,0.0
222696,68,0.0
234043,68,0.0
226723,68,0.0
227544,68,0.0
224563,68,0.0
239379,68,0.0
50,68,0.0
7312,67,0.0
23100,67,0.0
22656,67,0.0
24237,67,0.0
24216,67,0.0
23274,67,0.0
128007,66,0.0
150552,66,0.0
196700,66,0.0
273835,66,0.0
50,66,0.0
6205,66,0.0
22676,66,0.0
22203,66,0.0
22895,66,0.0
22941,66,0.0
22947,66,0.0
22048,66,0.0
