DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
14834,69,0.0
13221,69,0.0
12896,69,0.0
12030,69,0.0
4785,69,0.0
4785,70,0.0
14720,69,0.0
11703,69,0.0
9139,69,0.0
8410,69,0.0
8939,69,0.0
12914,69,0.0
11354,69,0.0
13771,69,0.0
11526,69,0.0
8676,69,0.0
4751,69,0.0
50,69,0.0
11672,69,0.0
10705,69,0.0
12956,69,0.0
10952,69,0.0
8906,69,0.0
8171,69,0.0
9531,69,0.0
10182,69,0.0
9343,69,0.0
7119,69,0.0
50,69,0.0
8577,70,0.0
14391,70,0.0
11376,70,0.0
11343,71,0.0
9401,71,0.0
8078,71,0.0
5558,72,0.0
7280,72,0.0
3514,72,0.0
6697,72,0.0
690,73,0.0
2816,73,0.0
3791,72,0.0
2835,72,0.0
2641,72,0.0
1221,71,0.0
50,71,0.0
50,70,0.0
50,70,0.0
3068,69,0.0
2630,69,0.0
50,68,0.0
3593,83,4.0
2900,99,8.0
2953,115,12.0
67,131,16.0
88,147,20.0
50,179,28.0
50,195,32.0
50,243,44.0
50,259,48.0
50,275,52.0
50,275,52.0
50,259,48.0
50,243,44.0
50,227,40.0
864,211,36.0
1631,180,28.0
397,164,24.0
99,148,20.0
342,132,16.0
50,116,12.0
50,100,8.0
13003,69,0.0
8723,69,0.0
7989,69,0.0
12114,69,0.0
10750,69,0.0
15917,69,0.0
15917,69,0.0
9776,69,0.0
3815,69,0.0
3815,69,0.0
16437,69,0.0
16437,69,0.0
11494,69,0.0
10837,69,0.0
10744,69,0.0
14072,69,0.0
12790,69,0.0
12790,69,0.0
835,69,0.0
5482,69,0.0
5482,69,0.0
9291,69,0.0
9291,69,0.0
13204,69,0.0
16801,69,0.0
14977,69,0.0
8331,69,0.0
5986,69,0.0
10093,69,0.0
10093,69,0.0
14557,69,0.0
10073,69,0.0
15454,69,0.0
50,69,0.0
50,70,0.0
18524,69,0.0
18524,69,0.0
17825,69,0.0
18985,69,0.0
18336,69,0.0
17220,69,0.0
19242,69,0.0
18356,69,0.0
19423,69,0.0
19881,69,0.0
16081,69,0.0
50,69,0.0
50,69,0.0
19735,68,0.0
19742,68,0.0
18921,68,0.0
20101,67,0.0
19163,67,0.0
18836,67,0.0
18926,67,0.0
19638,67,0.0
19147,66,0.0
15246,66,0.0
50,66,0.0
14995,66,0.0
21633,66,0.0
22746,67,0.0
23391,67,0.0
20407,67,0.0
19990,67,0.0
19990,68,0.0
20523,68,0.0
19462,68,0.0
14083,69,0.0
1245,69,0.0
1245,69,0.0
50,69,0.0
50,69,0.0
16221,69,0.0
18100,69,0.0
13214,69,0.0
18137,68,0.0
18958,68,0.0
19280,68,0.0
18704,68,0.0
3151,68,0.0
3151,68,0.0
2294,68,0.0
17467,68,0.0
17681,68,0.0
17531,69,0.0
16055,69,0.0
18773,69,0.0
18773,69,0.0
17530,69,0.0
17475,70,0.0
18462,70,0.0
18225,70,0.0
50,70,0.0
50,74,0.0
4123,78,0.0
16065,82,0.0
16051,90,0.0
15936,93,0.0
17543,95,0.0
19429,96,0.0
18648,97,0.0
19627,98,0.0
50,100,0.0
16783,102,0.0
77,103,0.0
7867,105,0.0
7867,100,0.0
4581,95,0.0
4104,92,0.0
4104,90,0.0
8535,90,0.0
6448,90,0.0
6448,90,0.0
5728,90,0.0
7799,90,0.0
9445,90,0.0
11133,90,0.0
2415,90,0.0
641,90,0.0
8661,88,0.0
10174,86,0.0
8401,85,0.0
9066,83,0.0
9066,82,0.0
8405,79,0.0
2509,77,0.0
256,76,0.0
1032,74,0.0
3986,73,0.0
10654,71,0.0
17170,70,0.0
18132,68,0.0
17114,67,0.0
9813,67,0.0
50,67,0.0
50,67,0.0
21853,67,0.0
22698,67,0.0
22715,67,0.0
20844,67,0.0
23483,67,0.0
23385,67,0.0
22422,67,0.0
22749,67,0.0
21573,67,0.0
20399,67,0.0
50,67,0.0
50,67,0.0
22012,67,0.0
20296,67,0.0
21052,67,0.0
19436,67,0.0
20679,67,0.0
50,67,0.0
50,67,0.0
1204,67,0.0
19241,67,0.0
16834,67,0.0
20465,67,0.0
9324,67,0.0
10668,67,0.0
22335,67,0.0
19737,67,0.0
14970,67,0.0
20595,67,0.0
23977,67,0.0
50,67,0.0
7418,66,0.0
22395,66,0.0
23064,66,0.0
22147,66,0.0
22371,66,0.0
22763,66,0.0
21634,66,0.0
23807,66,0.0
24165,66,0.0
23181,66,0.0
22950,66,0.0
50,66,0.0
50,66,0.0
14760,66,0.0
33355,66,0.0
35229,66,0.0
32806,66,0.0
30715,66,0.0
30715,66,0.0
30082,66,0.0
16741,66,0.0
30361,66,0.0
33549,66,0.0
23214,66,0.0
50,66,0.0
50,66,0.0
8606,67,0.0
21796,67,0.0
23593,67,0.0
23680,67,0.0
22959,67,0.0
25895,67,0.0
22597,67,0.0
23338,67,0.0
12754,67,0.0
8080,67,0.0
50,67,0.0
50,67,0.0
21536,67,0.0
18497,67,0.0
20814,67,0.0
12214,67,0.0
14614,67,0.0
19192,67,0.0
17701,67,0.0
22232,67,0.0
23018,67,0.0
12870,67,0.0
50,67,0.0
50,66,0.0
300,66,0.0
20638,66,0.0
19248,66,0.0
20104,66,0.0
22107,66,0.0
22724,66,0.0
21705,66,0.0
21053,66,0.0
24099,66,0.0
21797,66,0.0
23565,66,0.0
50,66,0.0
11648,66,0.0
30558,66,0.0
31313,66,0.0
31257,67,0.0
31244,67,0.0
30879,67,0.0
31633,67,0.0
29672,67,0.0
31253,68,0.0
17186,68,0.0
50,68,0.0
12497,68,0.0
19415,68,0.0
16316,68,0.0
21695,68,0.0
19057,68,0.0
21054,68,0.0
20320,68,0.0
20775,68,0.0
22410,68,0.0
1180,68,0.0
1180,68,0.0
22549,67,0.0
23714,67,0.0
23319,67,0.0
22495,67,0.0
22893,67,0.0
21693,67,0.0
16592,67,0.0
22407,67,0.0
19684,67,0.0
19718,67,0.0
50,67,0.0
50,67,0.0
12109,67,0.0
24888,67,0.0
17822,67,0.0
13010,67,0.0
19297,67,0.0
18896,67,0.0
22246,67,0.0
25553,67,0.0
24118,67,0.0
16009,67,0.0
50,67,0.0
50,68,0.0
23078,68,0.0
12548,68,0.0
23321,68,0.0
11603,68,0.0
22237,68,0.0
22757,68,0.0
23879,68,0.0
3286,68,0.0
22382,68,0.0
2736,68,0.0
50,69,0.0
19047,69,0.0
19639,69,0.0
19212,69,0.0
2070,69,0.0
1400,69,0.0
50,70,0.0
2033,70,0.0
1897,70,0.0
13848,70,0.0
13848,70,0.0
6905,71,0.0
50,71,0.0
5811,71,0.0
8624,71,0.0
6877,71,0.0
8000,71,0.0
10111,71,0.0
11099,71,0.0
7700,71,0.0
50,71,0.0
5996,71,0.0
8382,71,0.0
10333,71,0.0
8541,71,0.0
7210,71,0.0
9637,71,0.0
8348,71,0.0
7859,71,0.0
7924,71,0.0
9615,71,0.0
5619,71,0.0
50,71,0.0
356,70,0.0
13894,70,0.0
16333,70,0.0
15724,69,0.0
4446,69,0.0
9551,69,0.0
8610,68,0.0
9838,68,0.0
10163,68,0.0
5458,67,0.0
1025,67,0.0
50,67,0.0
2278,68,0.0
4827,68,0.0
2665,69,0.0
3733,69,0.0
4200,69,0.0
3932,69,0.0
1752,70,0.0
50,70,0.0
50,70,0.0
4211,71,0.0
9315,71,0.0
6906,71,0.0
15902,71,0.0
15902,71,0.0
16431,72,0.0
15388,72,0.0
15647,72,0.0
15282,72,0.0
14997,72,0.0
5569,72,0.0
1019,72,0.0
3669,72,0.0
16055,71,0.0
19270,71,0.0
16615,71,0.0
15770,71,0.0
16700,71,0.0
17789,70,0.0
8315,70,0.0
10322,70,13.3
16156,70,20.0
14655,70,26.7
11673,70,33.3
10134,70,40.0
10119,70,46.7
12487,70,53.3
10510,70,60.0
11978,71,66.7
9338,71,73.3
10335,71,80.0
50,72,86.7
50,72,86.7
50,73,80.0
3952,73,73.3
9760,73,66.7
9760,74,60.0
595,74,46.7
4219,75,40.0
12879,75,33.3
16904,75,26.7
17002,75,20.0
633,75,13.3
2398,74,0.0
18448,73,0.0
16824,73,0.0
17245,72,0.0
15669,72,0.0
19212,71,0.0
17829,71,0.0
18867,70,0.0
19009,70,0.0
17643,69,0.0
50,69,0.0
11665,68,0.0
21473,67,0.0
21559,67,0.0
21868,67,0.0
22137,67,0.0
21143,67,0.0
22999,67,0.0
22202,67,0.0
22060,67,0.0
15606,67,0.0
981,67,0.0
20911,67,0.0
22084,67,0.0
21659,67,0.0
22163,68,0.0
22931,68,0.0
22618,68,0.0
22820,68,0.0
22340,68,0.0
23330,69,0.0
23439,69,0.0
50,69,0.0
50,69,0.0
20762,69,0.0
20721,69,0.0
20330,69,0.0
20404,69,0.0
20757,69,0.0
21706,69,0.0
20298,69,0.0
18785,69,0.0
20422,69,0.0
14483,69,0.0
61,69,0.0
61,69,0.0
18246,69,0.0
28814,69,0.0
29028,69,0.0
31174,69,0.0
28342,69,0.0
25756,69,0.0
26272,69,0.0
27777,69,0.0
26600,69,0.0
26222,69,0.0
17474,68,0.0
1164,68,0.0
22767,68,0.0
27119,68,0.0
27494,68,0.0
26865,68,0.0
25470,67,0.0
24371,67,0.0
25418,67,0.0
25250,67,0.0
50,67,0.0
9268,68,0.0
23415,68,0.0
21901,68,0.0
23417,69,0.0
20010,69,0.0
20140,69,0.0
19967,70,0.0
18167,70,0.0
19958,70,0.0
16078,71,0.0
1178,71,0.0
18770,72,0.0
22812,73,0.0
20457,73,0.0
20780,73,0.0
19561,73,0.0
21586,74,0.0
22058,74,0.0
22699,74,0.0
19717,74,0.0
1437,75,0.0
1437,75,0.0
15269,75,0.0
18471,75,0.0
16982,74,0.0
17690,74,0.0
17374,74,0.0
17360,73,0.0
17226,73,0.0
17847,73,0.0
18451,72,0.0
17860,72,0.0
50,71,0.0
50,71,0.0
9184,70,0.0
24420,70,0.0
27068,70,0.0
25405,70,0.0
24458,70,0.0
23948,70,0.0
23895,69,0.0
22763,69,0.0
22089,69,0.0
21976,69,0.0
21976,69,0.0
50,69,0.0
50,69,0.0
13698,70,0.0
23327,71,0.0
24215,71,0.0
22916,72,0.0
12386,73,0.0
14450,74,0.0
13299,74,0.0
14170,75,0.0
13906,76,0.0
14189,77,0.0
7139,77,0.0
57,78,0.0
11952,80,0.0
15048,81,0.0
14961,81,0.0
14961,81,0.0
14885,82,0.0
13993,82,0.0
14902,83,0.0
14567,83,0.0
14775,83,0.0
14504,84,0.0
3116,84,0.0
3116,85,0.0
12618,85,0.0
14448,85,0.0
14652,85,0.0
14611,85,0.0
14468,85,0.0
15141,85,0.0
12695,85,0.0
9267,85,0.0
9267,85,0.0
595,85,0.0
1656,83,0.0
4152,82,0.0
4839,80,0.0
5824,79,0.0
6239,78,0.0
2456,75,0.0
50,74,0.0
8935,73,0.0
19797,72,0.0
20761,70,0.0
753,69,0.0
5736,66,0.0
29297,66,0.0
31614,66,0.0
34415,66,0.0
36417,66,0.0
35231,66,0.0
39857,66,0.0
38015,66,0.0
37963,66,0.0
47477,66,0.0
47477,66,0.0
50,66,0.0
10873,66,0.0
24960,66,0.0
24792,66,0.0
24763,66,0.0
25498,66,0.0
24804,66,0.0
25564,66,0.0
24898,66,0.0
25008,66,0.0
16600,66,0.0
50,66,0.0
28189,66,0.0
33507,66,0.0
32345,67,0.0
31933,67,0.0
31754,67,0.0
32558,67,0.0
32932,67,0.0
32896,68,0.0
30773,68,0.0
6336,68,0.0
6336,68,0.0
15871,70,0.0
17940,71,0.0
17169,72,0.0
17796,73,0.0
3690,74,0.0
3690,75,0.0
3028,76,0.0
5322,77,0.0
8064,78,0.0
8394,79,0.0
9178,80,0.0
50,81,0.0
50,83,0.0
2794,84,0.0
7338,85,0.0
7338,85,0.0
8029,86,0.0
7583,87,0.0
7183,87,0.0
8468,88,0.0
3899,88,0.0
1371,89,0.0
50,89,0.0
2943,91,0.0
3750,91,0.0
4326,91,0.0
6721,91,0.0
7812,89,3.3
5720,88,6.7
3669,85,13.3
567,83,16.7
903,82,20.0
