DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
47257,74,0.0
54413,74,0.0
52538,74,0.0
28208,74,0.0
28208,74,0.0
14661,76,0.0
43543,76,0.0
37066,77,0.0
43890,78,0.0
59552,78,0.0
45456,79,0.0
43095,80,0.0
55706,80,0.0
64443,81,0.0
52777,82,0.0
50,82,0.0
25765,83,0.0
38353,82,0.0
50255,82,0.0
55433,81,0.0
52401,81,0.0
48941,80,0.0
52028,79,0.0
53310,79,0.0
47094,78,0.0
41513,78,0.0
41513,77,0.0
5640,76,0.0
5640,75,0.0
15057,74,0.0
15163,74,0.0
11735,74,0.0
11926,74,0.0
14120,74,0.0
14087,74,0.0
14934,74,0.0
10400,74,0.0
10642,74,0.0
11938,74,0.0
5387,74,0.0
50,74,0.0
12480,74,0.0
13920,74,0.0
10285,74,0.0
11128,74,0.0
13068,74,0.0
25998,74,0.0
30579,74,0.0
50653,74,0.0
36383,74,0.0
36667,74,0.0
32244,74,0.0
6650,74,0.0
6326,76,0.0
22736,77,0.0
18268,78,0.0
25066,79,0.0
32269,80,0.0
26700,81,0.0
31226,81,0.0
32381,82,0.0
29883,83,0.0
39211,84,0.0
13623,85,0.0
13623,85,0.0
16897,86,0.0
28576,85,0.0
40392,84,0.0
42713,84,0.0
44906,83,0.0
33066,82,0.0
30080,82,0.0
23952,81,0.0
11263,80,0.0
20820,80,0.0
50,79,0.0
2675,82,0.0
6184,87,0.0
221,92,0.0
50,97,0.0
50,102,0.0
200,106,0.0
50,111,0.0
176,116,0.0
50,121,0.0
77,126,0.0
50,130,0.0
50,135,0.0
101,140,0.0
50,171,5.3
79,181,8.0
178,192,10.7
111,202,13.3
50,213,16.0
67,223,18.7
50,234,21.3
78,244,24.0
592,255,26.7
313,265,29.3
178,276,32.0
50,286,34.7
50,286,34.7
50,275,32.0
50,264,29.3
89,254,26.7
78,243,24.0
50,232,21.3
50,221,18.7
67,210,16.0
50,200,13.3
67,189,10.7
50,167,5.3
50,156,2.7
50,146,2.7
56,147,4.0
50,147,5.3
50,147,6.7
50,148,9.3
67,148,10.7
212,149,12.0
167,149,13.3
145,149,14.7
50,150,16.0
50,150,17.3
50,151,20.0
50,147,18.7
78,143,17.3
67,140,16.0
50,136,14.7
50,133,13.3
50,129,12.0
50,125,10.7
50,122,9.3
312,115,6.7
50,111,5.3
50,104,2.7
50,94,0.0
7207,92,0.0
56278,91,0.0
140267,89,0.0
61664,88,0.0
142654,86,0.0
116486,85,0.0
127791,83,0.0
90646,82,0.0
114474,80,0.0
82433,79,0.0
47085,77,0.0
47085,76,0.0
28718,75,0.0
54392,75,0.0
68522,75,0.0
103965,75,0.0
93039,75,0.0
77133,76,0.0
64400,76,0.0
92898,76,0.0
102910,76,0.0
66115,76,0.0
50,76,0.0
26732,76,0.0
82529,76,0.0
73488,76,0.0
67048,76,0.0
67854,76,0.0
59416,76,0.0
60788,76,0.0
82045,76,0.0
40375,76,0.0
48435,76,0.0
16723,76,0.0
16723,76,0.0
31131,76,0.0
39259,76,0.0
31150,76,0.0
34434,76,0.0
46807,76,0.0
51156,76,0.0
57107,76,0.0
47606,76,0.0
58563,76,0.0
38598,76,0.0
40004,76,0.0
50,76,0.0
32731,76,0.0
40645,76,0.0
59297,76,0.0
50534,76,0.0
38634,75,0.0
52997,75,0.0
36005,75,0.0
42494,75,0.0
42858,75,0.0
52664,74,0.0
6742,74,0.0
6742,74,0.0
28240,74,0.0
38357,74,0.0
32471,74,0.0
39335,75,0.0
25866,75,0.0
35068,75,0.0
30049,75,0.0
31595,75,0.0
35234,76,0.0
33122,76,0.0
15553,76,0.0
50,76,0.0
15692,76,0.0
23083,76,0.0
31456,76,0.0
38551,76,0.0
59382,75,0.0
50569,75,0.0
35514,75,0.0
34084,75,0.0
40073,75,0.0
39473,74,0.0
29442,74,0.0
21682,74,0.0
4564,73,0.0
10255,73,0.0
10955,73,0.0
11278,73,0.0
11116,73,0.0
20074,73,0.0
23311,73,0.0
19940,73,0.0
