DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
50251.6,66,0.0
67834.2,66,0.0
86152.0,66,0.0
92512.6,66,0.0
73933.4,66,0.0
55657.0,66,0.0
39519.8,66,0.0
47623.8,66,0.0
61937.0,66,0.0
92249.2,66,0.0
122764.0,66,0.0
151282.4,66,0.0
152112.4,66,0.0
147731.2,66,0.0
149348.2,66,0.0
151360.8,66,0.0
139779.6,66,0.0
112241.8,66,0.0
84175.0,66,0.0
56418.0,66,0.0
28935.6,66,0.0
14857.2,66,0.0
20962.6,66,0.0
26898.8,66,0.0
28711.4,66,0.0
29424.2,66,0.0
30168.2,66,0.0
29632.6,67,0.0
29156.2,67,0.0
24224.0,67,0.0
19518.8,67,0.0
13352.0,67,0.0
42173.0,68,0.0
71670.4,68,0.0
103825.8,68,0.0
140074.2,68,0.0
166743.0,68,0.0
167810.8,68,0.0
168082.8,69,0.0
167317.4,69,0.0
160509.4,69,0.0
129159.0,69,0.0
101353.0,69,0.0
71852.6,69,0.0
19058.0,69,0.0
19475.4,69,0.0
19717.0,68,0.0
22909.4,68,0.0
22845.6,68,0.0
22663.6,68,0.0
22515.6,67,0.0
21652.0,67,0.0
17138.0,67,0.0
12558.8,67,0.0
10817.2,66,0.0
13648.4,66,0.0
19325.8,66,0.0
25160.2,66,0.0
28253.4,66,0.0
28316.2,66,0.0
28746.2,66,0.0
28733.6,66,0.0
25685.2,66,0.0
19854.6,66,0.0
14283.0,66,0.0
13850.4,66,0.0
16307.4,66,0.0
22311.0,66,0.0
28121.8,66,0.0
28198.0,66,0.0
28457.0,66,0.0
28944.0,66,0.0
30324.2,66,0.0
26818.0,66,0.0
23814.4,66,0.0
18318.4,66,0.0
15682.6,66,0.0
12900.0,67,0.0
14308.6,67,0.0
17733.4,67,0.0
18462.4,67,0.0
19016.4,67,0.0
19386.0,67,0.0
19647.2,67,0.0
18780.8,67,0.0
14848.0,67,0.0
10838.4,67,0.0
9716.8,67,0.0
10418.0,67,0.0
11800.0,67,0.0
16744.2,67,0.0
21688.4,67,0.0
23415.2,67,0.0
23445.8,67,0.0
67443.8,67,0.0
92184.6,67,0.0
110780.4,67,0.0
123172.4,67,0.0
97052.6,67,0.0
69806.0,67,0.0
42955.8,67,0.0
9609.2,67,4.0
20073.8,67,8.0
65406.4,68,16.0
87069.0,69,20.0
83318.4,69,20.0
73041.2,69,20.0
51940.8,69,20.0
27382.8,69,20.0
5561.4,69,20.0
5459.6,69,20.0
9987.8,69,20.0
16204.6,69,20.0
13902.8,69,20.0
11434.4,69,20.0
12033.6,68,16.0
5006.2,67,8.0
7643.8,67,4.0
11220.8,67,0.0
17674.0,67,0.0
28778.0,67,0.0
43068.2,67,0.0
55009.2,67,0.0
65462.8,67,0.0
63139.6,67,0.0
53036.6,67,0.0
38655.6,67,0.0
36025.8,67,0.0
40850.8,67,0.0
47479.2,67,0.0
60344.6,67,0.0
69345.2,67,0.0
79856.8,67,0.0
93520.2,67,0.0
109643.4,67,0.0
119416.8,67,0.0
105800.2,67,0.0
91107.2,67,0.0
66000.8,67,0.0
46679.4,67,0.0
76462.4,66,0.0
112322.6,66,0.0
155722.8,66,0.0
190929.4,66,0.0
221873.6,66,0.0
204427.4,66,0.0
186650.4,66,0.0
173989.0,66,0.0
152753.6,66,0.0
125014.6,66,0.0
108422.6,66,0.0
94780.2,66,0.0
46309.6,66,0.0
27859.2,66,0.0
17446.4,66,0.0
7033.6,67,0.0
9452.0,67,0.0
10516.0,67,0.0
12719.8,67,0.0
15608.0,67,0.0
13646.6,67,0.0
10732.6,68,0.0
9370.0,68,0.0
5644.6,67,0.0
7408.8,67,0.0
8448.0,67,0.0
7719.6,67,0.0
7860.4,67,0.0
10285.0,67,0.0
15641.2,67,0.0
14696.4,67,0.0
19294.8,67,0.0
23024.0,67,0.0
24685.4,67,0.0
17183.0,67,0.0
10461.2,68,0.0
5094.2,69,0.0
5841.0,69,0.0
6154.4,69,0.0
6152.6,70,0.0
6629.6,70,0.0
6597.6,70,0.0
4008.0,71,0.0
3790.6,71,0.0
5902.8,71,0.0
9162.2,71,0.0
12160.8,71,0.0
13571.0,71,0.0
13860.4,71,0.0
14009.6,70,0.0
13429.0,70,0.0
11379.0,70,0.0
10396.8,70,0.0
7981.2,70,0.0
5717.6,70,0.0
5928.2,70,0.0
6866.4,71,0.0
8545.6,74,0.0
8399.2,75,0.0
8835.0,77,0.0
6896.0,78,0.0
5171.4,80,0.0
3259.2,81,0.0
2067.0,83,0.0
2356.0,85,0.0
2923.2,85,0.0
3149.4,85,0.0
4851.6,85,0.0
6476.6,83,0.0
6176.8,81,0.0
5609.4,79,0.0
8384.0,78,0.0
9626.8,76,0.0
10483.6,74,0.0
13620.4,72,0.0
17304.8,71,0.0
17598.2,69,0.0
14486.6,66,0.0
11362.8,66,0.0
9030.4,66,0.0
9856.2,66,0.0
16456.6,66,0.0
28102.4,66,0.0
32554.8,67,0.0
31348.6,67,0.0
31217.8,67,0.0
31135.0,67,0.0
30256.8,67,0.0
30046.2,68,0.0
23010.4,68,0.0
16416.6,68,0.0
11947.6,68,0.0
32464.6,68,0.0
50516.6,68,0.0
69566.4,68,0.0
86863.4,68,0.0
93085.0,68,0.0
93810.6,68,0.0
93966.6,68,0.0
94437.0,68,0.0
94349.2,68,0.0
91439.8,68,0.0
56237.6,68,0.0
39098.8,68,0.0
11909.2,67,0.0
14093.4,67,0.0
16402.6,67,0.0
26632.4,67,0.0
37189.0,67,0.0
47740.0,67,0.0
58992.8,67,0.0
87423.8,67,0.0
127385.4,67,0.0
113131.4,67,0.0
98304.2,67,0.0
69065.4,67,0.0
11829.2,67,0.0
16206.6,67,0.0
19962.2,67,0.0
21180.6,67,0.0
20924.2,67,0.0
31402.8,67,0.0
66098.6,67,0.0
82025.2,67,0.0
97597.4,67,0.0
93315.6,67,0.0
82266.4,67,0.0
31404.8,67,0.0
15710.6,67,0.0
19708.6,67,0.0
24921.8,67,0.0
39679.6,67,0.0
83575.8,67,0.0
150071.2,67,0.0
148800.2,67,0.0
142535.2,67,0.0
124981.6,67,0.0
79568.2,67,0.0
14749.4,68,0.0
16114.6,68,0.0
19147.4,68,0.0
21689.2,68,0.0
25277.8,68,0.0
29552.4,68,0.0
35912.0,68,0.0
41831.8,68,0.0
36683.2,68,0.0
28935.2,68,0.0
23412.2,68,0.0
49582.8,68,0.0
75114.2,68,0.0
100852.2,68,0.0
139788.4,68,0.0
172736.4,68,0.0
191617.2,68,0.0
215634.0,67,0.0
238284.2,67,0.0
237368.4,67,0.0
182788.8,67,0.0
138965.8,67,0.0
91834.2,67,0.0
15367.8,67,0.0
21347.2,68,0.0
27824.4,68,0.0
31266.0,68,0.0
30928.2,69,0.0
29197.0,69,0.0
28915.0,69,0.0
27839.6,70,0.0
27383.4,70,0.0
24922.0,70,0.0
19905.0,71,0.0
11999.0,71,0.0
10943.8,71,0.0
23245.2,70,0.0
45681.0,70,0.0
64676.8,70,0.0
82805.6,69,0.0
100720.2,69,0.0
110812.8,69,0.0
95174.0,68,0.0
80639.4,68,0.0
58743.4,67,0.0
40766.8,74,0.0
20346.8,87,0.0
17493.0,94,0.0
21573.4,107,0.0
21301.0,114,0.0
19666.2,121,0.0
18393.0,128,0.0
16056.6,135,0.0
12902.8,141,0.0
9869.6,148,0.0
16690.0,155,0.0
119852.4,155,0.0
168278.6,149,0.0
203784.4,142,0.0
255311.0,135,0.0
259599.2,122,0.0
271278.0,115,0.0
302423.8,109,0.0
305715.8,102,0.0
285353.0,95,0.0
230479.0,89,0.0
169396.6,82,0.0
105309.8,75,0.0
36632.6,68,0.0
72028.0,68,0.0
114753.4,68,0.0
111213.2,68,0.0
81668.0,67,0.0
46272.4,67,0.0
10452.0,67,0.0
14475.2,67,0.0
14473.4,66,0.0
14473.8,66,0.0
18472.4,66,0.0
55655.6,66,0.0
87988.6,66,0.0
108954.8,66,0.0
130150.4,66,0.0
138887.2,66,0.0
119364.8,66,0.0
108265.4,66,0.0
107605.4,66,0.0
100675.2,66,0.0
80665.4,66,0.0
60281.8,66,0.0
41433.2,66,0.0
10735.0,66,0.0
14500.8,66,0.0
17962.6,66,0.0
20088.6,66,0.0
29862.2,66,0.0
45022.8,66,0.0
62067.6,66,0.0
73077.8,66,0.0
83038.8,66,0.0
69031.0,66,0.0
53221.2,66,0.0
37618.4,66,0.0
37271.8,66,0.0
56713.0,66,0.0
71632.4,66,0.0
83931.4,66,0.0
88289.6,66,0.0
91628.4,66,0.0
74091.2,66,0.0
57613.2,66,0.0
41010.2,66,0.0
40059.4,67,0.0
94440.6,67,0.0
126006.2,67,0.0
155052.4,67,0.0
171289.8,67,0.0
163452.4,67,0.0
152796.6,68,0.0
139380.0,68,0.0
134736.8,68,0.0
100261.2,68,0.0
72792.0,68,0.0
46945.2,68,0.0
28683.0,69,0.0
57216.8,69,0.0
80895.8,69,0.0
106701.8,69,0.0
131046.0,69,0.0
131928.4,69,0.0
130410.4,69,0.0
134062.6,69,0.0
138398.2,69,0.0
109243.2,69,0.0
86506.2,69,0.0
60623.8,69,0.0
6678.6,68,0.0
10800.8,68,0.0
18181.2,68,0.0
21341.4,68,0.0
21433.8,68,0.0
21484.8,68,0.0
21394.0,67,0.0
21179.4,67,0.0
21141.4,67,0.0
20978.2,67,0.0
12663.0,67,0.0
11682.6,67,0.0
52141.8,67,0.0
89312.2,67,0.0
126482.6,67,0.0
163153.4,67,0.0
201483.0,67,0.0
212021.8,67,0.0
217726.8,67,0.0
215683.4,67,0.0
213477.6,67,0.0
205553.2,67,0.0
156310.0,67,0.0
113434.8,67,0.0
80468.4,67,0.0
48123.0,67,0.0
12820.6,67,0.0
21462.6,67,0.0
57557.8,67,0.0
91492.6,67,0.0
139835.8,67,0.0
161433.6,67,0.0
218247.0,67,0.0
231730.0,67,0.0
217228.2,67,0.0
191783.2,67,0.0
153588.4,67,0.0
93414.8,67,0.0
45487.8,67,0.0
44715.4,67,0.0
102170.0,67,0.0
159463.6,67,0.0
206303.8,67,0.0
228852.6,67,0.0
221094.0,67,0.0
187624.2,67,0.0
146324.2,67,0.0
126727.4,67,0.0
72916.2,67,0.0
50161.6,67,0.0
50445.6,67,0.0
98858.2,67,0.0
141937.6,67,0.0
156266.2,67,0.0
134049.6,67,0.0
119565.8,67,0.0
97431.8,67,0.0
104818.8,67,0.0
108494.6,67,0.0
110396.0,67,0.0
99129.0,67,0.0
53276.4,67,0.0
65327.8,66,0.0
113313.6,66,0.0
161125.2,66,0.0
197589.2,66,0.0
220357.8,66,0.0
215817.6,66,0.0
208120.6,66,0.0
201515.6,66,0.0
202748.4,66,0.0
202123.0,66,0.0
200756.2,66,0.0
83052.0,66,0.0
10841.4,66,0.0
13492.6,66,0.0
14435.8,66,0.0
18207.6,66,0.0
18816.4,66,0.0
19400.4,66,0.0
21616.8,66,0.0
21108.4,66,0.0
17671.6,66,0.0
13203.4,66,0.0
8596.8,66,0.0
9208.6,66,0.0
17898.6,66,0.0
22009.2,66,0.0
22969.2,66,0.0
22654.2,66,0.0
31373.4,66,0.0
42942.6,66,0.0
56125.0,66,0.0
65050.2,66,0.0
61026.8,66,0.0
51434.6,66,0.0
40112.4,66,0.0
27387.6,66,0.0
18133.6,66,0.0
21547.6,66,0.0
22195.0,66,0.0
22067.2,66,0.0
44171.4,66,0.0
71419.2,67,0.0
78254.6,67,0.0
85421.0,67,0.0
92232.6,67,0.0
65560.4,67,0.0
105390.2,67,0.0
123764.6,67,0.0
155470.4,67,0.0
170798.0,67,0.0
156653.2,67,0.0
156847.0,67,0.0
156606.6,66,0.0
154315.4,66,0.0
154261.0,66,0.0
131544.4,66,0.0
109255.8,66,0.0
79841.4,66,0.0
56443.4,66,0.0
26508.4,66,0.0
22177.4,66,0.0
25653.4,66,0.0
25724.0,66,0.0
23651.0,66,0.0
24774.2,67,0.0
58499.0,67,0.0
56290.0,67,0.0
51470.0,67,0.0
49333.6,67,0.0
13415.2,75,0.0
20668.2,82,0.0
38927.6,89,0.0
81162.0,104,0.0
98042.6,111,0.0
123961.0,118,0.0
133086.6,126,0.0
155835.2,133,0.0
166311.4,140,0.0
144945.4,147,0.0
110506.6,155,0.0
82382.6,162,0.0
35867.8,162,0.0
19351.6,155,0.0
25157.0,148,0.0
30879.4,141,0.0
30721.2,134,0.0
31081.8,127,0.0
31183.0,119,0.0
31964.2,112,0.0
26122.2,105,0.0
20580.6,98,0.0
14545.0,91,0.0
11018.6,76,0.0
15212.2,69,0.0
19372.8,68,0.0
22955.0,68,0.0
23034.4,68,0.0
23090.4,68,0.0
23253.4,67,0.0
23121.4,67,0.0
18892.4,67,0.0
14491.0,67,0.0
