DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
25446,89,0.0
51943,86,0.0
61442,84,0.0
65008,81,0.0
89467,78,0.0
15110,76,0.0
15110,73,0.0
212,67,0.0
1169,67,0.0
9273,67,0.0
17659,67,0.0
25858,67,0.0
33744,67,0.0
41476,67,0.0
49975,67,0.0
66111,67,0.0
95741,67,0.0
5941,67,0.0
16945,66,0.0
26572,66,0.0
28945,66,0.0
30392,66,0.0
156827,66,0.0
197563,66,0.0
166640,65,0.0
179061,65,0.0
211024,65,0.0
230465,65,0.0
142783,65,0.0
50,65,0.0
14367,65,0.0
28391,65,0.0
31447,65,0.0
30982,65,0.0
30520,65,0.0
27735,65,0.0
179522,65,0.0
182461,65,0.0
186362,65,0.0
210814,65,0.0
123281,65,0.0
50,65,0.0
50,65,0.0
21721,66,0.0
28826,66,0.0
29270,66,0.0
31012,66,0.0
137267,66,0.0
180766,66,0.0
188379,66,0.0
211777,66,0.0
194286,66,0.0
194344,66,0.0
5949,66,0.0
5949,66,0.0
50,66,0.0
19275,66,0.0
19220,66,0.0
20012,66,0.0
4295,66,0.0
50,66,0.0
50,66,0.0
11324,66,0.0
34849,66,0.0
124261,66,0.0
105197,66,0.0
50,66,0.0
50,66,0.0
16249,66,0.0
27108,66,0.0
27154,66,0.0
86659,66,0.0
134815,66,0.0
133513,66,0.0
125297,66,0.0
132384,66,0.0
124902,66,0.0
96054,66,0.0
50,66,0.0
24260,66,0.0
101951,66,0.0
119994,66,0.0
122966,66,0.0
125877,66,0.0
134636,66,0.0
134661,66,0.0
134351,66,0.0
132381,66,0.0
131826,66,0.0
119202,66,0.0
50,66,0.0
9937,65,0.0
18027,65,0.0
19950,65,0.0
10556,65,0.0
10556,65,0.0
21095,65,0.0
69260,65,0.0
75259,65,0.0
73514,65,0.0
73510,65,0.0
52923,65,0.0
50,65,0.0
14377,65,0.0
27215,65,0.0
22778,65,0.0
24057,65,0.0
24779,65,0.0
22154,65,0.0
23674,66,0.0
63140,66,0.0
134726,66,0.0
134154,66,0.0
99499,66,0.0
50,66,0.0
50,66,0.0
17322,67,0.0
27148,67,0.0
28185,67,0.0
26893,67,0.0
26184,67,0.0
28431,67,0.0
29370,67,0.0
24079,67,0.0
91765,67,0.0
121322,67,0.0
77337,67,0.0
50,67,0.0
15780,66,0.0
26986,66,0.0
24866,66,0.0
29364,66,0.0
28361,66,0.0
14787,66,0.0
7891,65,0.0
17857,65,0.0
14380,65,0.0
50,65,0.0
155,65,0.0
50,65,0.0
12216,65,0.0
17270,65,0.0
17814,65,0.0
17824,65,0.0
16673,65,0.0
972,66,0.0
8638,66,0.0
13087,66,0.0
16762,66,0.0
1180,66,0.0
1180,66,0.0
1703,66,0.0
20746,66,0.0
22732,66,0.0
21419,66,0.0
73406,66,0.0
127850,66,0.0
130182,66,0.0
131238,66,0.0
142551,66,0.0
319536,66,0.0
13063,66,0.0
11183,128,8.0
33406,159,12.0
32942,190,16.0
33011,222,20.0
95703,253,24.0
310539,284,28.0
274358,315,32.0
312128,346,36.0
385542,378,40.0
28187,409,44.0
50,440,48.0
50,440,48.0
50,440,48.0
13934,409,44.0
115805,378,40.0
165933,347,36.0
50,316,32.0
87,284,28.0
5126,253,24.0
55313,222,20.0
247928,191,16.0
26885,160,12.0
26885,129,8.0
338,98,4.0
4779,66,0.0
45898,66,0.0
136470,66,0.0
253432,66,0.0
217184,66,0.0
193698,66,0.0
206757,66,0.0
231125,66,0.0
253097,66,0.0
50,66,0.0
50,66,0.0
59903,66,0.0
274968,66,0.0
291862,66,0.0
180987,66,0.0
276546,66,0.0
245971,66,0.0
242332,66,0.0
267054,66,0.0
298408,66,0.0
296094,66,0.0
132120,66,0.0
132120,66,0.0
61270,67,0.0
212077,67,0.0
207298,67,0.0
213761,67,0.0
238365,67,0.0
240840,67,0.0
238198,67,0.0
241930,67,0.0
264958,67,0.0
293724,67,0.0
105431,67,0.0
50,67,0.0
43755,67,8.0
126601,68,16.0
186814,69,20.0
249981,69,24.0
245411,69,28.0
222812,70,32.0
162875,70,36.0
152381,71,40.0
189731,71,44.0
141707,71,48.0
141707,72,52.0
2151,72,56.0
15110,71,48.0
46596,71,44.0
57888,71,40.0
47605,70,36.0
47914,70,32.0
37234,69,28.0
53620,69,24.0
42109,69,20.0
35079,68,16.0
23524,68,12.0
47035,67,8.0
4063,67,4.0
9407,71,0.0
10794,74,0.0
11257,76,0.0
26878,79,0.0
33095,81,0.0
27297,84,0.0
34312,86,0.0
38204,89,0.0
31857,91,0.0
28689,96,0.0
21903,99,0.0
50,101,0.0
50,101,0.0
5165,99,0.0
16338,96,0.0
11341,94,0.0
14207,92,0.0
9491,89,0.0
9491,87,0.0
11916,84,0.0
36038,82,0.0
71353,80,0.0
81529,77,0.0
50110,75,0.0
43240,72,0.0
43240,70,0.0
1472,68,0.0
20557,68,0.0
18500,68,0.0
8771,68,0.0
22884,68,0.0
25638,68,0.0
33548,69,0.0
38476,70,0.0
43508,71,0.0
47946,72,0.0
7798,73,0.0
1433,75,0.0
50,76,0.0
3966,77,0.0
14402,77,0.0
14402,77,0.0
43246,77,0.0
39430,77,0.0
68547,76,0.0
55469,76,0.0
63759,75,0.0
68056,74,0.0
70450,73,0.0
68338,72,0.0
50,71,0.0
13044,69,0.0
71660,69,0.0
70074,68,0.0
91962,68,0.0
66992,68,0.0
84906,68,0.0
78543,67,0.0
83670,67,0.0
75717,67,0.0
66709,67,0.0
50,67,0.0
15670,66,0.0
31881,66,0.0
87231,67,0.0
72797,67,0.0
68174,67,0.0
85932,67,0.0
99849,67,0.0
98675,68,0.0
69264,68,0.0
29685,68,0.0
29685,68,0.0
27026,69,0.0
77546,69,0.0
74569,69,0.0
43781,69,0.0
67102,69,0.0
65919,69,0.0
81321,69,0.0
87805,69,0.0
85419,69,0.0
80175,69,0.0
207,69,0.0
207,69,0.0
5623,70,0.0
12776,70,0.0
13767,70,0.0
18509,70,0.0
22606,70,0.0
18973,71,0.0
52826,71,0.0
113815,71,0.0
88900,71,0.0
117837,71,0.0
50,71,0.0
50,71,0.0
46047,71,0.0
94367,71,0.0
64869,71,0.0
94603,71,0.0
94603,71,0.0
75122,71,0.0
74062,71,0.0
79439,71,0.0
79673,71,0.0
71498,71,0.0
1145,71,0.0
1145,71,0.0
16470,71,0.0
45776,72,0.0
57266,72,0.0
79127,72,0.0
78370,72,0.0
98423,73,0.0
85865,73,0.0
42147,73,0.0
97011,73,0.0
11876,74,0.0
11876,74,0.0
50,74,0.0
693,74,0.0
14850,73,0.0
16358,73,0.0
15031,72,0.0
10481,72,0.0
13828,71,0.0
11794,70,0.0
15317,70,0.0
4708,69,0.0
4708,69,0.0
18627,68,0.0
742,67,0.0
7964,67,0.0
35819,67,0.0
47945,67,0.0
79471,67,0.0
94147,67,0.0
106437,67,0.0
100209,67,0.0
92229,67,0.0
112523,67,0.0
55159,67,0.0
50,67,0.0
15693,67,0.0
17017,67,0.0
17570,67,0.0
16404,67,0.0
18406,67,0.0
17161,68,0.0
18915,68,0.0
17818,68,0.0
17227,68,0.0
2009,68,0.0
2009,68,0.0
14417,69,0.0
17020,69,0.0
15756,69,0.0
16159,69,0.0
12686,69,0.0
13118,69,0.0
7605,69,0.0
10379,69,0.0
15744,69,0.0
20591,69,0.0
20591,69,0.0
1020,70,0.0
14536,70,0.0
20903,70,0.0
20176,70,0.0
24113,70,0.0
30971,70,0.0
39119,70,0.0
42770,70,0.0
25077,70,0.0
43887,70,0.0
44716,70,0.0
77,69,0.0
22570,69,0.0
89260,69,0.0
113435,69,0.0
101842,68,0.0
63619,68,0.0
87424,68,0.0
66941,68,0.0
105144,68,0.0
84241,67,0.0
24864,67,0.0
24864,67,0.0
7137,67,0.0
61983,67,0.0
76560,67,0.0
87143,67,0.0
82345,67,0.0
79518,67,0.0
73805,67,0.0
95652,67,0.0
76724,67,0.0
4284,67,0.0
41785,67,0.0
87297,68,0.0
93622,68,0.0
82176,68,0.0
71358,69,0.0
94090,69,0.0
94567,69,0.0
81134,70,0.0
92129,70,0.0
78134,70,0.0
1960,71,0.0
39869,71,0.0
70289,72,0.0
88408,72,0.0
92035,72,0.0
89744,72,0.0
92589,72,0.0
90024,72,0.0
79074,72,0.0
80671,72,0.0
58204,72,0.0
58204,72,0.0
772,71,0.0
51161,71,0.0
77886,71,0.0
79411,71,0.0
84997,71,0.0
83971,71,0.0
50497,70,0.0
87590,70,0.0
78719,70,0.0
68077,70,0.0
101736,70,0.0
2028,70,0.0
28253,70,5.3
71282,70,8.0
77742,70,10.7
94086,70,13.3
91382,70,16.0
62538,70,18.7
44686,70,21.3
44686,70,24.0
63712,70,29.3
6608,70,32.0
50,70,34.7
12730,71,34.7
60633,71,32.0
60633,71,29.3
75954,72,24.0
78273,72,21.3
63983,72,18.7
60445,72,16.0
57341,73,13.3
78712,73,10.7
80022,73,8.0
69555,73,5.3
50,73,2.7
30583,72,0.0
96811,71,0.0
103899,71,0.0
78565,70,0.0
56460,70,0.0
