DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
14448.8,82,0.0
16470.2,82,0.0
17787.2,82,0.0
18418.6,82,0.0
16081.2,82,0.0
12207.6,82,0.0
7910.8,82,0.0
6674.0,82,0.0
7802.2,82,0.0
10808.8,82,0.0
13335.8,82,0.0
13167.0,82,0.0
13440.8,81,0.0
15468.0,81,0.0
18345.6,81,0.0
18830.4,81,0.0
17836.0,81,0.0
14714.8,80,0.0
10085.8,80,0.0
5469.8,80,0.0
6402.4,80,0.0
9245.6,80,0.0
11164.2,80,0.0
11632.4,80,0.0
10753.4,80,0.0
9904.8,80,0.0
9422.8,80,0.0
9970.6,80,0.0
10493.8,80,0.0
8586.0,80,0.0
7088.0,80,0.0
5766.0,80,0.0
6130.4,81,0.0
8193.2,81,0.0
9903.2,81,0.0
11674.2,81,0.0
12736.4,81,0.0
14011.2,81,0.0
16277.4,81,0.0
19054.4,81,0.0
20731.0,81,0.0
17249.6,81,0.0
9798.4,81,0.0
8820.0,81,0.0
12506.0,82,0.0
15307.2,82,0.0
17647.4,82,0.0
16479.8,82,0.0
14667.6,82,0.0
13232.4,82,0.0
13333.6,82,0.0
13623.2,82,0.0
12126.2,82,0.0
9540.8,82,0.0
5749.0,82,0.0
5510.6,82,0.0
5674.0,82,0.0
7331.0,82,0.0
8281.2,82,0.0
7414.6,82,0.0
6852.8,82,0.0
6494.4,82,0.0
6812.8,82,0.0
7838.0,82,0.0
9232.8,82,0.0
8401.0,82,0.0
6425.4,82,0.0
5661.8,82,0.0
5707.6,82,0.0
8567.8,82,0.0
10399.0,82,0.0
11087.4,82,0.0
10607.6,81,0.0
10601.6,81,0.0
10285.2,81,0.0
10135.8,81,0.0
8235.2,81,0.0
5937.2,80,0.0
4604.2,80,0.0
4907.4,80,0.0
6333.4,80,0.0
7793.6,80,0.0
8162.2,80,0.0
7044.4,80,0.0
6770.2,80,0.0
7509.8,81,0.0
9051.6,81,0.0
9526.0,81,0.0
8618.4,81,0.0
7110.0,81,0.0
5411.6,81,0.0
4606.4,82,0.0
6695.2,83,0.0
8784.0,83,0.0
10581.6,83,0.0
10388.4,84,0.0
9749.8,84,0.0
9427.8,85,0.0
9636.6,85,0.0
8231.0,85,0.0
6750.2,86,0.0
5410.0,86,0.0
3753.2,86,0.0
4712.8,86,0.0
8215.0,85,0.0
10143.0,85,0.0
12213.8,85,0.0
11993.0,84,0.0
13318.2,84,0.0
15077.6,83,0.0
16309.8,83,0.0
16879.4,83,0.0
14721.0,82,0.0
10944.4,82,0.0
7167.8,81,0.0
6989.4,81,0.0
11110.0,81,0.0
16361.8,81,0.0
20555.0,81,0.0
21932.0,82,0.0
21549.8,82,0.0
21124.4,82,0.0
18117.4,82,0.0
15565.4,83,0.0
13495.4,83,0.0
12337.0,83,0.0
11536.8,83,0.0
9291.6,84,0.0
7650.0,84,0.0
6862.4,84,0.0
8176.4,84,0.0
10305.2,84,0.0
12348.8,84,0.0
13514.6,84,0.0
14353.0,84,0.0
14896.8,84,0.0
17570.4,84,0.0
18891.0,83,0.0
19432.0,83,0.0
18977.4,83,0.0
