DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
99871,77,0.0
1182,78,0.0
1971,77,0.0
928,76,0.0
465,76,0.0
465,75,0.0
963,74,0.0
635,73,0.0
635,73,0.0
18911,73,0.0
3160,72,0.0
55625,72,0.0
121798,72,0.0
78714,72,0.0
13480,71,0.0
12045,69,0.0
79847,69,0.0
79847,69,0.0
152383,69,0.0
158113,69,0.0
142150,69,0.0
142615,69,0.0
130638,69,0.0
130638,69,0.0
167336,69,0.0
139886,69,0.0
50,69,0.0
7478,69,0.0
50228,69,0.0
135823,69,0.0
154514,69,0.0
154514,69,0.0
153948,69,0.0
167394,70,0.0
155100,70,0.0
143355,70,0.0
165278,70,0.0
135390,70,0.0
50,70,0.0
50,70,0.0
25342,70,0.0
126161,70,0.0
166606,70,0.0
111295,70,0.0
174944,70,0.0
169150,70,0.0
110488,70,0.0
110488,70,0.0
164833,70,0.0
169382,70,0.0
152535,70,0.0
127047,70,0.0
50,70,0.0
50,69,0.0
129947,69,0.0
170582,69,0.0
168880,69,0.0
166528,69,0.0
175726,68,0.0
157870,68,0.0
157100,68,0.0
152660,68,0.0
149978,67,0.0
111655,67,0.0
50,67,0.0
65622,67,0.0
150011,67,0.0
163537,67,0.0
150386,68,0.0
161694,68,0.0
159520,68,0.0
149495,68,0.0
155640,68,0.0
166545,69,0.0
166545,69,0.0
152659,69,0.0
50,69,0.0
35908,70,0.0
133325,70,0.0
164147,70,0.0
147889,71,0.0
155157,71,0.0
158113,71,0.0
156456,71,0.0
130420,71,0.0
142621,72,0.0
142621,72,0.0
84664,72,0.0
50,72,0.0
15937,72,0.0
76996,72,0.0
159574,72,0.0
159574,72,0.0
105207,71,0.0
105299,71,0.0
168238,71,0.0
158275,71,0.0
136243,71,0.0
136243,70,0.0
79240,70,0.0
2812,70,0.0
21288,70,0.0
13064,70,0.0
10357,70,0.0
10357,70,0.0
6489,70,0.0
6364,70,0.0
11212,71,0.0
9867,71,0.0
11801,71,0.0
6772,71,0.0
6772,71,0.0
50,71,0.0
11794,71,2.7
9375,71,4.0
4369,71,5.3
5612,71,6.7
5612,70,8.0
3589,70,10.7
4066,70,12.0
7655,70,13.3
11628,69,14.7
8933,69,16.0
770,69,18.7
770,68,18.7
29209,68,16.0
15369,68,14.7
11683,68,13.3
12369,68,12.0
9983,68,10.7
7539,68,9.3
8945,68,8.0
6530,68,6.7
8874,68,5.3
109,68,4.0
109,68,2.7
12394,68,1.3
17595,68,0.0
6801,68,0.0
4342,69,0.0
4943,69,0.0
6568,69,0.0
6881,69,0.0
7065,70,0.0
7065,70,0.0
8030,70,0.0
5813,71,0.0
50,71,0.0
5453,71,0.0
15509,71,0.0
13833,71,0.0
9080,70,0.0
9881,70,0.0
9881,70,0.0
9958,69,0.0
11345,69,0.0
11008,69,0.0
8984,68,0.0
10334,68,0.0
9258,68,0.0
50,67,0.0
12822,67,0.0
16353,67,0.0
16015,67,0.0
18363,67,0.0
18443,67,0.0
18443,67,0.0
18414,68,0.0
17613,68,0.0
11146,68,0.0
12821,68,0.0
5813,68,0.0
5813,68,0.0
17721,68,0.0
17384,68,0.0
16060,68,0.0
14741,68,0.0
16971,68,0.0
16429,68,0.0
17621,68,0.0
15882,68,0.0
22093,68,0.0
3721,68,0.0
2285,68,0.0
15055,68,0.0
14941,68,0.0
10332,68,0.0
12833,68,0.0
12833,68,0.0
7623,68,0.0
9482,68,0.0
6900,68,0.0
9479,68,0.0
13029,68,0.0
14437,68,0.0
14437,68,0.0
4748,68,0.0
11855,68,0.0
4586,68,0.0
5596,68,0.0
4742,68,0.0
6053,68,0.0
6053,68,0.0
7450,68,0.0
9186,68,0.0
9738,68,0.0
10490,68,0.0
50,68,0.0
14320,68,0.0
17047,68,0.0
17047,68,0.0
8444,68,0.0
8176,68,0.0
8179,68,0.0
6808,68,0.0
4258,68,0.0
6746,68,0.0
7991,68,0.0
50,68,0.0
18590,68,0.0
13158,68,0.0
10733,68,0.0
10264,68,0.0
11971,68,0.0
18114,68,0.0
21521,68,0.0
14807,68,0.0
13694,68,0.0
13694,68,0.0
6484,68,0.0
6484,68,0.0
22735,67,0.0
12485,67,0.0
10139,67,0.0
15365,67,0.0
16415,67,0.0
18015,67,0.0
14543,67,0.0
13454,67,0.0
19868,67,0.0
21994,67,0.0
50,67,0.0
50,67,0.0
24646,67,0.0
24646,67,0.0
17662,67,0.0
17366,67,0.0
13540,67,0.0
12467,67,0.0
11587,67,0.0
8511,67,0.0
7531,67,0.0
11151,67,0.0
4279,67,0.0
166,67,0.0
166,67,0.0
4553,68,0.0
9876,68,0.0
9562,68,0.0
7281,69,0.0
4000,69,0.0
8066,69,0.0
11116,69,0.0
6986,69,0.0
8480,70,0.0
6445,70,0.0
7181,70,0.0
50,70,0.0
7452,70,0.0
8001,70,0.0
11307,70,0.0
7844,70,0.0
5439,70,0.0
7824,69,0.0
6917,69,0.0
11853,69,0.0
11201,69,0.0
10867,69,0.0
6125,69,0.0
561,69,0.0
19138,69,0.0
9214,69,0.0
6082,68,0.0
5535,68,0.0
8441,68,0.0
10171,68,0.0
6316,68,0.0
7022,68,0.0
8373,68,0.0
12417,67,0.0
12417,67,0.0
