DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
11569,83,0.0
7112,83,0.0
6277,84,0.0
7798,84,0.0
50,84,0.0
50,84,0.0
1418,85,0.0
1418,85,0.0
50,85,0.0
50,85,0.0
2295,86,0.0
16843,85,0.0
15499,85,0.0
17752,85,0.0
17676,84,0.0
31275,84,0.0
69355,83,0.0
82821,83,0.0
86460,83,0.0
86460,82,0.0
87511,82,0.0
74921,82,0.0
38868,81,0.0
50,81,0.0
18279,80,0.0
18279,80,0.0
20867,80,0.0
23025,80,0.0
76559,80,0.0
74262,80,0.0
67836,80,0.0
49892,80,0.0
52927,80,0.0
58289,80,0.0
51641,80,0.0
50,80,0.0
50,80,0.0
9220,80,0.0
25955,81,0.0
93909,81,0.0
85955,81,0.0
91958,82,0.0
96925,82,0.0
93180,82,0.0
72945,83,0.0
61577,83,0.0
65075,84,0.0
68138,84,0.0
50,84,0.0
50,85,0.0
49723,84,0.0
49723,84,0.0
57094,84,0.0
62348,84,0.0
20897,83,0.0
69994,83,0.0
82745,83,0.0
80683,83,0.0
82307,83,0.0
82307,82,0.0
62875,82,0.0
13845,82,0.0
13845,82,0.0
42375,81,0.0
56024,81,0.0
56024,81,0.0
74736,81,0.0
72831,81,0.0
70323,81,0.0
70871,81,0.0
69599,81,0.0
74260,81,0.0
70088,81,0.0
34194,81,0.0
50,81,0.0
82755,81,0.0
83136,82,0.0
82673,83,0.0
67887,84,0.0
71222,85,0.0
33459,85,0.0
11499,85,0.0
8022,85,0.0
158,85,0.0
521,85,0.0
9104,85,0.0
50,85,0.0
5281,84,0.0
8372,84,0.0
10252,84,0.0
10205,84,0.0
10205,84,0.0
9749,85,0.0
9599,85,0.0
9156,86,0.0
7774,86,0.0
539,87,0.0
539,87,0.0
2012,88,0.0
15040,89,0.0
20234,89,0.0
16774,89,0.0
16516,89,0.0
20780,90,0.0
10061,90,0.0
50,90,0.0
7934,90,0.0
11451,90,0.0
9769,90,0.0
11565,90,0.0
2279,89,0.0
2809,88,0.0
8265,88,0.0
4883,87,0.0
12669,86,0.0
50,85,0.0
